0.12950790169906956,0.18874642388523605,0.10303450533788583,0.1496921899719329,-0.03942286685771074,0.20560124300791566,0.19553866905784573,0.12273450218666682,0.10326079761994583,0.3811165395853709,1.539809905494159,
0.046341667023764466,0.17262282747242053,0.11469132626032547,0.14334674486170246,-0.013703219128879202,0.17227796406619045,0.19690717911505523,0.13263586888114715,0.07920960526088283,0.13533136985769068,1.1796613336703001,
0.02293230271915994,0.15263574624094162,0.12237573814483271,0.1394496079319152,0.007655575973839895,0.14698452315166094,0.19355760586840964,0.13959591405736715,0.06847689978992755,0.0725513171115485,1.0662152309896036,
0.012173562320930587,0.13374649782810138,0.12634651437822247,0.1371206210606668,0.025579564320138137,0.1280357863354773,0.1870906725048448,0.1446403563708944,0.0652435873613314,0.043683346275515456,1.0036605087561232,
0.006588195114389073,0.11660390830233047,0.12726820092211844,0.13564797066129025,0.040748876859462685,0.11409101961968882,0.17880574379544573,0.14815234272608896,0.06671596040817002,0.028468878121545832,0.9630910965305308,
0.0035855232301492124,0.10132946587653807,0.12577191882454064,0.13450305275951374,0.05365393324527318,0.10408827685343613,0.16966447594581918,0.1502232924286266,0.07069464435688749,0.020365146480961355,0.9338797300017458,
0.001954605499042167,0.08787123305192218,0.1224233684929395,0.13331233831266087,0.06464607070362327,0.09717878945136138,0.1603311493363186,0.15086799962686281,0.07561525575389827,0.016239608538495487,0.9104404187671247,
0.0010660551647391214,0.07609794121742575,0.11771133438092424,0.13182927927972632,0.07397743256104888,0.09267560435240874,0.15124267741657388,0.1501417629771345,0.08047820263462402,0.014342310662421698,0.8895626006470272,
5.815189666018017E-4,0.06584562497109836,0.11204495902600142,0.12990724622739053,0.08183159185725081,0.0900174522060232,0.14267417433170787,0.14816846516059862,0.08470084407628181,0.013651818559752338,0.8694236953827066,
3.1722472166126336E-4,0.05694362454840263,0.10575798760522492,0.12747516593897928,0.08834652880520583,0.08874360957066396,0.13478826030063717,0.14512680133133893,0.08798304494374215,0.01356870789030723,0.8490509556561634,
1.7305166922462756E-4,0.049228214484653865,0.09911685469678644,0.12451692255891822,0.09363139727868142,0.0884756733813738,0.1276692219129053,0.14122598631413164,0.09020926814064267,0.013744959677770868,0.827991550115089,
9.440308829741784E-5,0.04254891896910695,0.09233011973088151,0.12105470460375528,0.09777832113632928,0.0889036476064996,0.12134630917311562,0.13668375277268668,0.0913818538218013,0.013983674206313607,0.8061057051087877,
5.1498786607429015E-5,0.03677076407692231,0.08555780600267637,0.11713596613948485,0.10087030303582945,0.08977488862760863,0.11580989008927939,0.13171000054074705,0.09157591088812461,0.014179052245822776,0.7834360804331029,
2.8093615738467026E-5,0.03177440867519499,0.07891995039213334,0.1128234722637001,0.10298618445515029,0.09088509684599017,0.11102299349883427,0.12649597119775124,0.09090852439723951,0.014280101361068831,0.7601247967028015,
1.5325604823340777E-5,0.027455249617138855,0.07250410146665748,0.10818787199026597,0.10420344979938295,0.0920708607954458,0.1069298244139592,0.12120788714050723,0.08951756111762943,0.014268480446452875,0.7363606123922632,
8.360382340921735E-6,0.023722094495834928,0.0663717251818049,0.10330228977343797,0.10459952070175604,0.0932034183210595,0.10346222030366425,0.1159839342793173,0.0875470983534416,0.01414485121823722,0.7123455130108947,
4.560702328182398E-6,0.020495711325296734,0.060563582218619794,0.09823850044247295,0.10425204744122613,0.09418338704267687,0.10054464367759919,0.11093364362632635,0.08513755268865991,0.013920404280929638,0.6882740334461357,
2.487893463104518E-6,0.0177074088562727,0.05510418461807326,0.09306432823501493,0.10323858069432734,0.09493627399841692,0.09809808595961578,0.1061389312369348,0.08241921467705038,0.013611572344635475,0.6643210685138048,
1.3571307803106336E-6,0.015297717891551155,0.050005452055830346,0.08784197953337847,0.10163590286574031,0.09540861769350722,0.09604312776927043,0.10165623195674195,0.0795082837531933,0.01323673461764488,0.6406354052676386,
7.402756534158339E-7,0.013215200458033677,0.04526968570999923,0.08262707789663665,0.09951921474076736,0.09556464998081748,0.0943023233592637,0.0975193020047656,0.07650474689157266,0.01281418494265088,0.6173371262601608,
4.0376911419892636E-7,0.011415391739412611,0.040891968374254434,0.07746821893596684,0.09696130860474589,0.09538339203746637,0.09280202996294479,0.09374237339601016,0.07349161106546737,0.0123609152598671,0.5945176131452499,
2.2019944584394935E-7,0.009859869171288893,0.03686208741228322,0.07240690246577569,0.09403181057578652,0.0948561191920193,0.09147377354109604,0.09032342646131308,0.07053511529307088,0.011891933182799491,0.572241257494879,
1.2006053989876975E-7,0.008515438550038334,0.03316606443746123,0.0674777314418104,0.09079653967829238,0.09398414451812942,0.09025522364436306,0.0872474112163818,0.06768563180525322,0.011419933500559892,0.5505482388528296,
6.543509717404916E-8,0.0073534254637129814,0.029787363295763758,0.06270879272731439,0.08731700628229683,0.09277688201426643,0.08909083762638165,0.08448929857328702,0.06497902893474361,0.010955205210125663,0.5294579055629896,
3.56382582611392E-8,0.006349060275187529,0.026707836564955345,0.0581221548618292,0.0836500554684198,0.09125015784818491,0.08793222576045223,0.08201688163518522,0.062438317545437105,0.010505694154420181,0.5089724197523298,
1.9385886784739625E-8,0.00548094548719516,0.02390846061706861,0.05373443376753678,0.07984764962965324,0.08942474342903761,0.08673828241775539,0.07979327791236551,0.06007544231699108,0.010077165896589746,0.48908042086008,
1.0522185539540985E-8,0.0047305952053618705,0.021369900424301036,0.049557389604502095,0.07595677761499259,0.0873250876800784,0.0854751234293813,0.07777910696586704,0.05789311147187898,0.009673429631542163,0.46976053255009104,
5.689006016273979E-9,0.004082037400177541,0.019072937720976013,0.04559852753369836,0.07201947377012946,0.08497822836345553,0.0841158655127297,0.07593433603424904,0.0558865851287782,0.009296594974141481,0.4509845921273414,
3.0543962914464373E-9,0.00352147066190045,0.01699878979841707,0.041861682586445986,0.06807292846287127,0.08241286406681841,0.08264027986491368,0.07421979966839859,0.054045364401504314,0.008947341280232946,0.43272052384589904,
1.6189896090423872E-9,0.003036968099708881,0.01512934099221272,0.038347574663680495,0.06414967145623612,0.07965856980449426,0.08103434853604768,0.07259840914118065,0.05235474135771828,0.008625184880462489,0.41493481055073117,
