0.2,0.2,0.2,0.2,0.2,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.20153548387096773,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.20307096774193548,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.20460645161290322,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.20614193548387097,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.20767741935483872,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.20921290322580646,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2107483870967742,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.21228387096774196,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2138193548387097,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.21535483870967745,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2168903225806452,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.21842580645161294,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2199612903225807,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.22149677419354843,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.22303225806451618,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.22456774193548393,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.22610322580645162,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2276387096774193,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.229174193548387,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2307096774193547,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.23224516129032238,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.23378064516129007,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.23531612903225776,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.23685161290322546,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.23838709677419315,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.23992258064516084,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.24145806451612853,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.24299354838709622,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2445290322580639,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2460645161290316,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2475999999999993,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.24913548387096698,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2506709677419347,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.25220645161290245,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2537419354838702,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.25527741935483794,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2568129032258057,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.25834838709677344,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2598838709677412,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.26141935483870893,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2629548387096767,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2644903225806444,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.26602580645161217,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2675612903225799,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.26909677419354766,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2706322580645154,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.27216774193548315,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2737032258064509,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.27523870967741865,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2767741935483864,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.27830967741935414,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2798451612903219,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.28138064516128963,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2829161290322574,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2844516129032251,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2859870967741929,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2875225806451606,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.28905806451612837,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2905935483870961,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.29212903225806386,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2936645161290316,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.29519999999999935,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2967354838709671,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.29827096774193484,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.2998064516129026,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.30134193548387034,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.3028774193548381,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.30441290322580583,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.3059483870967736,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.3074838709677413,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.30901935483870907,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.3105548387096768,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2,0.31209032258064456,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2000386630593132,0.3135871433922991,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.20013642639841558,0.3150248639241644,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2002909565094858,0.3164058176840619,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.20050001202062426,0.31773224604389116,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.20076144005797014,0.319006301877513,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.20107317275145645,0.3202300530549944,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.20143322387853105,0.3214054857988875,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.20183968564039678,0.3225345079079895,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.20229072556553804,0.32361895185381595,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.20278458353550805,0.32466057775481366,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2033195689281497,0.3256610762331397,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.203894057873613,0.3266220711586441,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2045064906187156,0.3275451222845092,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.20515536899536846,0.32843172777882407,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.20583925398895814,0.3292833266562021,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.20655676340273849,0.3301013011133894,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.20730656961444133,0.33088697877265427,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.20808739742146484,0.3316416348365985,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.20889802197114213,0.3323664941578889,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.20973726677273102,0.3330627332272677,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.21060400178789798,0.33373148208306846,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.2114971415965972,0.33437382614533695,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.21241564363536788,0.33499080797753394,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.21335850650519053,0.33558342897867904,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.21432476834615513,0.33615265100868214,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.21531350527630436,0.3366993979495006,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.21632382989211688,0.3372245572046558,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.21735488982819748,0.33772898113954286,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.21840586637383622,0.33821348846487187,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.21947597314419112,0.33867886556548465,0.35,0.35,0.35,0.35,0.35,
0.2,0.2,0.2,0.22056445480393796,0.3391258677767055,0.35,0.35,0.35,0.35,0.35,
