0.6365409326635035,0.5991988529717251,0.7742868955593356,0.5516054136055657,0.654396903785415,0.5695530033270466,0.7590410642692733,0.6069683012507621,0.6528046772508789,0.7383960631290936,
0.7416755565115148,0.6082366201467825,0.7654945686589674,0.5556640195404088,0.6510469381673168,0.5770347254752171,0.7530366429165424,0.6087780988063796,0.6568032716122901,0.7758543266648186,
0.7789688801250589,0.6165431260279964,0.7572528674369597,0.5594301063920002,0.6481246495113449,0.5839839624735454,0.7473407571749023,0.6106776679489132,0.6617879980927465,0.7903071471934769,
0.7910211017966499,0.6235916292480204,0.7495003232955956,0.5629330308354271,0.645592126900562,0.5904339210772378,0.7419447874340804,0.6126976708378019,0.6669775041168001,0.7959841004708915,
0.7950220809497989,0.6297473943276737,0.742201258363686,0.566198754380154,0.6434142921320658,0.5964161566667873,0.7368416232539233,0.6148416808562368,0.6721144599651614,0.7981035626290693,
0.7963680949994736,0.6352941644195841,0.7353342011139279,0.5692510963512577,0.6415587082861496,0.6019606985728382,0.732024599237315,0.617103366943559,0.6771057314253316,0.7989214079668457,
0.7968329203650144,0.6403876052393245,0.7288810229732982,0.5721119720595608,0.6399954288843939,0.6070961287800514,0.7274870669336452,0.61947263666482,0.6819225791874396,0.7992678547426758,
0.7970090833612141,0.6451050505576172,0.7228232368261419,0.5748013859804053,0.6386968470871806,0.6118496406141212,0.7232222406651283,0.6219384733196156,0.6865593105092606,0.7994380601234542,
0.797093780543165,0.6494859764324113,0.7171416605098154,0.5773374680268939,0.637637545843438,0.6162470889430335,0.719223166792411,0.6244899957877592,0.6910182369787558,0.799537496669875,
0.7971513148992435,0.6535538347246775,0.7118169657251587,0.5797365749423778,0.6367941540191013,0.6203130369656021,0.7154827363677716,0.6271168165949996,0.695304379570667,0.7996049818259755,
0.7972016628380407,0.657326005230078,0.7068302058786703,0.5820134227527894,0.6361452103737953,0.6240708014551404,0.7119937111511693,0.6298091468387522,0.6994236086618136,0.799655642208514,
0.7972503115899601,0.6608178557144384,0.70216314371175,0.5841812250854815,0.6356710353809362,0.6275424970964525,0.7087487525764316,0.6325578123255658,0.7033819831838984,0.7996959646091824,
0.7972982297172808,0.6640442240326522,0.6977984160095497,0.5862518264131281,0.6353536104261982,0.6307490801034603,0.7057404501410756,0.63535423897988,0.7071855112679091,0.7997291301829269,
0.7973451379137942,0.6670198602603987,0.6937195982945139,0.5882358268626643,0.6351764639413633,0.6337103911471652,0.7029613480704378,0.6381904279674967,0.7108400613362609,0.799756948433898,
0.7973905379756315,0.6697594803473577,0.6899112140102942,0.5901426980632953,0.6351245641089622,0.636445197572679,0.700403969932632,0.6410589277916816,0.7143513284371343,0.7997805884244772,
