887.6066564272483,259.001443001443,15.835619622404286,29.07214173270109,26.24746876578268,32.77768672275012,52.29905440298185,24.137618890158173,60.94316008556896,82.32029313895109,35.400492124007094,23.968937067102754,20.94253521927639,16.849795374998898,16.08959402990826,191.72081624921364,-171.38403539600608,-8.391200883553429,-16.937425418052538,-15.440938992492725,-16.61732564955076,-28.02780126707197,-13.431277089117183,-31.53840373450855,-51.2994217480546,-18.043133871531495,-15.27072502241844,-10.512398615088957,-10.245697030657956,-7.242865539758074,-81.61672888531281,
389.2481953550556,87.39835916364503,7.431888249839794,11.993625141712602,10.772365508927802,16.069950727158545,24.056242033532158,11.147042768334131,29.67568222872115,29.51581695789423,17.8353126667439,7.977957411983034,10.481394434591033,5.7625109289107534,9.033521124445464,110.096526008616,-34.02379094585323,-2.5760650980454214,-4.083969976283743,-3.869764295256938,-5.180767971736301,-8.220331186658086,-4.0395653313063145,-10.574966214553147,-11.419689580614918,-6.529118519917228,-3.250043705503262,-3.664226118659493,-2.346762862656072,-3.4631177099924613,-31.55528683392879,
254.37301349911453,53.32949161596634,4.8710491298672345,7.903673350038354,6.894585194551466,10.887449099406874,15.83059064489617,7.1223581664655065,19.06591921299285,18.086145369250403,11.326063236180865,4.7062954778808646,6.831850897300848,3.3884897541031584,5.588287871419172,78.54076447879442,-14.916323243121706,-1.2971507433324378,-1.9470798457756153,-1.7601179144962502,-2.576526251412501,-3.9062915490610868,-1.6840770688380353,-5.02264587887053,-4.8757645562109095,-3.1169101646687043,-1.369125536466327,-1.8198220946857815,-1.2195209666787248,-1.811799720480048,-16.906479191466737,
190.55392193989917,38.658592165501354,3.5760432652727743,5.956992241232325,5.132920841791661,8.310855231411923,11.922982784364839,5.439689995948303,14.017913759335721,13.21513775266082,8.21062924582958,3.3315688125512013,5.013545108600215,2.153458378813924,3.777963424466294,61.83562893211822,-8.623572462228603,-0.7753137495520688,-1.195494787396294,-1.0495423735961384,-1.5893159616598143,-2.369221717043544,-1.0002442846928463,-3.034197612907193,-2.8212947574211023,-1.8493440185247387,-0.7741160000542715,-1.0978574912290464,-0.7145134694605477,-1.0684181372541366,-10.964078523915296,
151.95855341520326,30.236834494689194,2.8009985035625604,4.761677567393921,4.082682743907515,6.721281475626119,9.55295020599912,4.439739338963279,10.966215124893465,10.394068794397139,6.359922522592025,2.5547864336194457,3.914906007453212,1.4295728122570273,2.707541367494997,51.03537602235423,-5.673951948652676,-0.5160385701647283,-0.8194010611832319,-0.7076087039129201,-1.0894006614123646,-1.6116483004772855,-0.6912972680162285,-2.0630978546766987,-1.8698987567412095,-1.2300130479467095,-0.5001974465430132,-0.7319022694787529,-0.44448649727704054,-0.6755687665570145,-7.781335345671757,
125.8361256880757,24.737426800551905,2.284995152408827,3.9423028581898816,3.374613188030287,5.631549329145812,7.940649903918602,3.7485104017937143,8.889800531990184,8.522374536797109,5.127725822476865,2.0530204881307816,3.182037551959994,0.9795475164026253,2.0294188253870664,43.39215278089204,-4.032674002284438,-0.3682189076079521,-0.5976150913969657,-0.5109449321934691,-0.7952541407406484,-1.1703069324124729,-0.5115044762673172,-1.5020719542623608,-1.3373775249945763,-0.8763367527684331,-0.34828483968318064,-0.5187793209808158,-0.28654120888057794,-0.4485692591593542,-5.827152580195436,
106.95777021964989,20.863030565463283,1.9167744355939393,3.344664325407064,2.8633116774459912,4.835964564059579,6.769767524682913,3.2370122085865285,7.3769357936633675,7.182456579839373,4.249041545473233,1.703682132102702,2.6624981908444654,0.6897971390643307,1.5785290680476418,37.68430446937547,-3.0218437181571582,-0.27563818384488425,-0.45457853201459636,-0.386173427203117,-0.6063614794903278,-0.8884091965932336,-0.3944103011436586,-1.1457242183795924,-1.0070542025430307,-0.6550048037947159,-0.255564774670965,-0.3843667991400147,-0.1891615877080308,-0.31042533899058855,-4.531988653705566,
92.68433780759008,17.98985687156084,1.641127343539133,2.890050153977392,2.476845743207858,4.22929716950663,5.880833421209753,2.8425900692221004,6.222179120326751,6.1726632090184355,3.5917751809501044,1.4473274642290879,2.2775842265007107,0.4988154315587378,1.266167258868028,33.25722514391452,-2.3549424594837656,-0.21374101834400888,-0.3567243925310266,-0.30178331509985434,-0.477617972732076,-0.6970969059291845,-0.31332634066765225,-0.9043673701401445,-0.7875225523507499,-0.5072858939261836,-0.19545885934945187,-0.29480997482879867,-0.12713062662950503,-0.22312593304710798,-3.627774505847729,
81.51828439175438,15.775184342859944,1.427376672856585,2.533289893043427,2.174816768401977,3.7514027492445003,5.183252223225917,2.5292471687448876,5.310137844946413,5.3824483826033,3.0824151064597154,1.251218294294168,1.9823844067502996,0.3706810215890913,1.041460444677792,29.722969072056372,-1.8914548453937516,-0.17031003296604788,-0.2867996950368835,-0.24198050789972853,-0.3858769743569344,-0.5613002554463201,-0.25476155729782474,-0.7326004185677248,-0.633832255155787,-0.4036158470786135,-0.15473190000629616,-0.23256515121607155,-0.08678886649045503,-0.16618454428485094,-2.971052592617995,
72.5486690739014,14.018289411686242,1.257057797243456,2.246457622891171,1.9326274153834768,3.3652775616571207,4.621503377827235,2.2744686566528522,4.570977051972451,4.746080290028818,2.6769515858865893,1.0959108155453134,1.7495364100493358,0.2833592920667588,0.87398290105459,26.836188883955987,-1.5562790767208665,-0.1386696294505721,-0.23510307991410487,-0.19804675644519945,-0.31817920557533413,-0.4614575142126482,-0.21106722145942705,-0.6052607085702875,-0.5217386027516069,-0.3278401758943827,-0.12613375838211663,-0.1877939751176007,-0.06019467815979755,-0.12796544256030168,-2.478778154869618,
65.18900775732209,12.592763763589053,1.1183804319465944,2.01132603027304,1.7344015566347415,3.046875555752595,4.1596296976550695,2.0633854923298687,3.9601004254721945,4.222004428506826,2.347497851229439,0.9692419297644297,1.5615305336347134,0.22289646497697724,0.7449469959323882,24.43402659962415,-1.3060610984121432,-0.11491263782615783,-0.1958194955236859,-0.1648283415082167,-0.2667916255769171,-0.38592933407361535,-0.17760197930304839,-0.507512943823254,-0.43726286884160676,-0.2705984701039979,-0.10543066040923883,-0.1546563804175497,-0.042497407401398776,-0.1016045717274052,-2.100081186686551,
59.045077372500415,11.41499839258288,1.0034611123153994,1.8154819540217617,1.56941844100712,2.779883537998149,3.7733139567371383,1.8857689832788487,3.4477879079217093,3.7826107505840674,2.075509788367299,0.8632990507186565,1.4067088998708723,0.18027446143844386,0.6424418615083713,22.4041182741497,-1.1143460705655874,-0.09662688069619048,-0.16528581918243787,-0.13911312520236974,-0.22686278922113615,-0.32743270154826465,-0.1514083012026347,-0.43021026135042706,-0.3719005670647908,-0.2262070562755716,-0.09002850315852591,-0.12952764535563857,-0.030632257334425376,-0.08292687031276078,-1.8023745720724482,
