10.484235774378057,
2.497468169823102,
2.474268713063176,
2.4509459803620253,
2.4275156658648713,
2.403993187411044,
2.3803936630179536,
2.356731890410011,
2.33302232935036,
2.3092790865519643,
2.2855159029604835,
2.261746143215588,
2.2379827871101927,
2.21423842287914,
2.190525242160232,
2.166855036481228,
2.1432391951366756,
2.119688704328035,
2.09621414744967,
2.0728257064118147,
2.049533163899616,
2.0263459064748237,
2.003272928433699,
1.9803228363411742,
1.9575038541673888,
1.9348238289583377,
1.9122902369776003,
1.889910190261014,
1.8676904435306552,
1.845637401418717,
1.8237571259557912,
1.8020553442816847,
1.780537456540297,
1.7592085439232166,
1.7380733768296404,
1.7171364231129083,
1.696401856386502,
1.6758735643646796,
1.6555551572151344,
1.6354384561633242,
1.6155128867779527,
1.5957819351270854,
1.576248871666337,
1.5569167538408735,
1.537788429130865,
1.5188665384864604,
1.500153520102839,
1.4816516134900342,
1.4633628637960863,
1.4452891263456107,
1.4274320713591675,
1.4097931888218302,
1.3923737934721898,
1.3751750298855878,
1.3581978776277857,
1.3414431564574743,
1.3249115315580893,
1.3086035187812441,
1.2925194898858727,
1.2766596777587313,
1.2610241816034222,
1.2456129720864273,
1.2304258964299244,
1.2154626834422773,
1.2007229484781687,
1.1862061983213206,
1.1719118359836203,
1.1578391654153086,
1.1439873961216311,
1.1303556476820376,
1.1169429541686462,
1.1037482684612723,
1.0907704664568338,
1.0780083511714282,
1.065460656733823,
1.053126052269479,
1.0410031456746045,
1.0290904872800413,
1.0173865734051106,
1.005889849801776,
0.9945987150029867,
0.9835115235225885,
0.9726265889763688,
0.9619421871172722,
0.9514565587380376,
0.9411679124749135,
0.9310744275111551,
0.9211742561810603,
0.9114655264760239,
0.9019463444543886,
0.8926147965569747,
0.883468951830267,
0.8745068640592855,
0.8657265738121973,
0.8571261103987664,
0.8487034937447449,
0.8404567361843366,
0.832383844172865,
0.8244828199217784,
0.8167516629581212,
0.8091883716106012,
0.8017909444243616,
0.7945573815065511,
0.7874856858047767,
0.7805738643204923,
0.7738199292593507,
0.7672218991205328,
0.760777799727024,
0.7544856651987846,
0.7483435388707309,
0.7423494741574069,
0.7365015353661861,
0.7307977984608258,
0.7252363517771334,
0.7198152966924937,
0.7145327482509477,
0.7093868357454876,
0.7042072484128604,
0.6989549184789929,
0.6936328061267059,
0.6882440733723401,
0.6827920455327459,
0.6772801767309828,
0.6717120190823559,
0.666091195232043,
0.6604213739428189,
0.6547062484564566,
0.6489495173754596,
0.6431548678329871,
0.6373259607383637,
0.6314664179034818,
0.6255798108719235,
0.6196696512877836,
0.6137393826550939,
0.6077923733515812,
0.6018319107722284,
0.5958611964889261,
0.5898678399274218,
0.5838515695126824,
0.5778158051833523,
0.5717638854023072,
0.5656990621550573,
0.5596244968776367,
0.5535432572180993,
0.5474583145441885,
0.5413725421174495,
0.5352887138611511,
0.5292095036558915,
0.5231374851027276,
0.5170751316991451,
0.5110248173782006,
0.5049888173657737,
0.4989693093150756,
0.49296837468142196,
0.48698800030381234,
0.4810300801630945,
0.475096417289445,
0.4691887257946034,
0.46330863300677516,
0.4574576816883662,
0.4516373323187799,
0.4458489654263852,
0.44009388395548016,
0.43437331565563314,
0.42868841548221487,
0.42304026799821826,
0.4174298897686472,
0.4118582317398218,
0.40632618159691375,
0.4008345660939147,
0.3953841533510188,
0.38997565511514265,
0.3846097289799392,
0.3792869805622536,
0.3740079656325024,
0.3687731921969266,
0.3635831225300974,
0.35843817515643667,
0.35333872677985245,
0.3482851141608999,
0.3432776359411405,
0.3383165544146194,
0.3334020972465882,
0.32853445913978707,
0.3237138034487682,
0.31894026374287276,
0.3142139453186115,
0.3095349266622903,
0.30490326086382485,
0.30031897698275034,
0.2957820813675073,
0.2912925589291291,
0.28685037437049565,
0.28245547337235727,
0.27810778373734407,
0.2738072164932032,
0.26955366695650496,
0.26534701575806724,
0.26118712983134384,
0.25707386336500976,
0.25300705872097434,
0.2489865473190264,
0.24501215048930516,
0.2410836802937639,
0.23720094031777367,
0.23336372643298176,
0.22957182753251937,
0.22582502623961573,
0.2221230995906516,
0.21846581969364687,
0.21485295436315016,
0.21128426773246098,
0.20775952084408128,
0.20427847221926182,
0.2008408784074702,
0.1974464945165763,
0.19409507472451437,
0.1907863727731466,
0.18752014244502033,
0.18429613802367428,
0.18111411473811934,
0.177973829192081,
0.17487503977856417,
0.1718175070802625,
0.1688009942563062,
0.1658252674158123,
0.16289009597866563,
0.1599952530239353,
0.15714921428785483,
0.15435103733304698,
0.15159940625557497,
0.1488931075169408,
0.14623102201632873,
0.14361211703087332,
0.14103543877682706,
0.13850010567589363,
0.13600530226914753,
0.13355027371161232,
0.13113432078973133,
0.12875679541172338,
0.12641709652626199,
0.12411466642909715,
0.12184898742083193,
0.11961957878229523,
0.11742599403692242,
0.11526781847228887,
0.11314466689546254,
0.11105618159915698,
0.10900203051779285,
0.10698190555452566,
0.10499552106208455,
0.10304261246189503,
0.1011229349874527,
0.09923626253927231,
0.09722177888199598,
0.09517341120018692,
0.09320247340113344,
0.09132578475761075,
0.08952893723012088,
0.08779463479510823,
0.08610894479660942,
0.08446157846823844,
0.08284510595577622,
0.08125419575778599,
0.07968503942759711,
0.0781349382022363,
0.07660200780164803,
0.07508496637593276,
0.07358298089414946,
0.07209555494297926,
0.07062244615104234,
0.06916360500105047,
0.06771912920742758,
0.06629011207353246,
0.06487674120401692,
0.06347929521931472,
0.0620982128128121,
0.06073404947826329,
0.05938760517354429,
0.058061813050585824,
0.056757886750720694,
0.05547595098117134,
0.054215787390541205,
0.052977079032704696,
0.051759488806167674,
0.05056268369954436,
0.04938634152489311,
0.04823015209543731,
0.04709381672618148,
0.04597704730357184,
0.04487956384187451,
0.043801101132783134,
0.04274139876879591,
0.04170020133863766,
0.0406772595618419,
0.039672330258133506,
0.03868517599294222,
0.03771556466241588,
0.03676326909636805,
0.03582806669903041,
0.03490973912944159,
0.03400807201819201,
0.033122854716179505,
0.032253880071182225,
0.0313997792077905,
0.030559627436352786,
0.029733520826847618,
0.02892302932140901,
0.02812834851588845,
0.027349236760870164,
0.0265854592814741,
0.025836787702268407,
0.025102999612334302,
0.024383878169261457,
0.02367921174001332,
0.022988793575392283,
0.022312421513815864,
0.021649897709896684,
0.021001028383919044,
0.02036562358930082,
0.019743496996080134,
0.019134465689138833,
0.018538349980253284,
0.017954973233225716,
0.017384161701394653,
0.01682479668712971,
0.016276740731513757,
0.015740807065183368,
0.015216836519576385,
0.014704671339661895,
0.014204155153621077,
0.013715132944331675,
0.013237451023341763,
0.012770957007577573,
0.012315499798754242,
0.011870929565323474,
0.011437097726697229,
0.011013856939395683,
0.010601061084700384,
0.010198565257377773,
0.009806184251954744,
0.009423407086081036,
0.009050316973089612,
0.00868693548872164,
0.008333127308235187,
0.00798875816386096,
0.007653694823908764,
0.007327805070333472,
0.007010957677289996,
0.006703022391467919,
0.006403869914400044,
0.0061133718867372976,
0.005831400874407594,
0.005557830356536023,
0.005292394743923445,
0.00503504611165167,
0.0047857028622940835,
0.004544242636260708,
0.0043105440264079855,
0.004084486579230932,
0.0038659507863898507,
0.0036548180733435246,
0.0034509707874243118,
0.0032542921861553314,
0.003064666426082771,
0.002881951391405483,
0.002706030669331905,
0.002536810844903218,
0.0023741792449560413,
0.002218024088752771,
0.002068234488570531,
0.0019247004458612165,
0.0017873128459729944,
0.001655963452461044,
0.0015305449013399376,
0.0014133935898257594,
0.0013052882709830072,
0.001205535406704121,
0.0011134894879902882,
0.0010285546986500663,
9.501812569021259E-4,
8.778619079623385E-4,
8.111286478890144E-4,
7.495496904303993E-4,
6.927254457807462E-4,
6.402872505953668E-4,
5.918973047056426E-4,
5.472426291315566E-4,
5.060344554541468E-4,
4.6800635430372577E-4,
4.3291250814657086E-4,
4.0052611752845616E-4,
3.706379037897156E-4,
3.4305414061610185E-4,
3.175971080309464E-4,
2.941024527884049E-4,
2.724185958982358E-4,
2.524057687989261E-4,
2.3393512438010222E-4,
2.1688786010415088E-4,
2.0112899501291786E-4,
1.86571510763952E-4,
1.7312613551163052E-4,
1.6070811084429584E-4,
1.4923826615303456E-4,
1.386432152944017E-4,
1.2885513727250663E-4,
1.1981142564451056E-4,
1.1145431463789779E-4,
1.037305217094606E-4,
9.659087906444237E-5,
8.999003331106794E-5,
8.388615201516864E-5,
7.82406526698975E-5,
7.301795248019984E-5,
6.818523927020131E-5,
6.371226009747012E-5,
5.9571113182156175E-5,
5.573607235064273E-5,
5.2183419005533386E-5,
4.889128696479787E-5,
4.583951918312398E-5,
4.3009537584632315E-5,
4.038421723197304E-5,
3.794777426951325E-5,
3.568566219514329E-5,
3.3584475586728774E-5,
3.163186120037024E-5,
2.981643639964889E-5,
2.8127712666979995E-5,
2.6556025569230352E-5,
2.5092470372219073E-5,
2.3728842409990805E-5,
2.2457582050639693E-5,
2.127172408693028E-5,
2.016485060270997E-5,
1.9131047834992864E-5,
1.816486633358059E-5,
1.7261443301226795E-5,
1.6416096091324645E-5,
1.5624450205601272E-5,
1.4882537687520844E-5,
1.4186722428473823E-5,
1.3533659454571439E-5,
1.2920266914558498E-5,
1.2343703495614012E-5,
1.1801348682337378E-5,
1.1290784972058832E-5,
1.0809781621839291E-5,
1.0356279732979407E-5,
9.928378543379613E-6,
9.524322816509873E-6,
9.142491246611515E-6,
8.780513065306197E-6,
8.438530456798815E-6,
8.114876225742233E-6,
7.808128241562493E-6,
7.517159969480609E-6,
7.240966118425473E-6,
6.978616830130759E-6,
6.7292470332445025E-6,
6.492052477058907E-6,
6.266286236157549E-6,
6.051254939095167E-6,
5.846314916004697E-6,
5.650874553617837E-6,
5.4643740425653015E-6,
5.2862943258753105E-6,
5.1161547643352896E-6,
4.953508821018616E-6,
4.797940989793015E-6,
4.649064270775347E-6,
4.506517948605359E-6,
4.3699655819709505E-6,
4.239093164725828E-6,
4.113607437077197E-6,
3.993234332068668E-6,
3.877717545482454E-6,
3.766817218812459E-6,
3.6603087260091742E-6,
3.55798155552609E-6,
3.459638279918086E-6,
3.365093605889194E-6,
3.274173498276155E-6,
3.186714371997899E-6,
3.102562346487803E-6,
3.02157255758708E-6,
2.943608522282291E-6,
2.868541552062867E-6,
2.7962502110106274E-6,
2.726619815065924E-6,
2.6595419642060665E-6,
2.5949141324520085E-6,
2.5326392486045467E-6,
2.4726253426980632E-6,
2.4147852055376107E-6,
2.3590360746174277E-6,
2.305299343551743E-6,
2.2535002929830206E-6,
2.203567841248816E-6,
2.155434313277542E-6,
2.109035226308194E-6,
2.0643090911490595E-6,
2.021197227789347E-6,
1.979643594274094E-6,
1.939594627837889E-6,
1.9009990973717775E-6,
1.8638079663693919E-6,
1.8279742655679217E-6,
1.7934529745569322E-6,
1.7602009116884E-6,
1.728176631666794E-6,
1.6973403302516414E-6,
1.6676537555449537E-6,
1.6390801253769465E-6,
1.611584050339289E-6,
1.5851314620497846E-6,
1.5596895462640806E-6,
1.535226680477061E-6,
1.511712375684011E-6,
1.4891172219962784E-6,
1.467412837827889E-6,
1.4465718223902015E-6,
1.426567711253188E-6,
1.4073749347447656E-6,
1.388968778982001E-6,
1.3713253493383948E-6,
1.3544215361677001E-6,
1.3382349826192548E-6,
1.3227440543854097E-6,
1.3079278112447355E-6,
1.2942235390514136E-6,
1.2808626697422813E-6,
1.2675100792008232E-6,
1.2549389827208968E-6,
1.2431222494416056E-6,
1.2319263703673516E-6,
1.2212954571052741E-6,
1.2112000983447349E-6,
1.201620130091309E-6,
1.1925388198513049E-6,
1.1839408960867865E-6,
1.175811874072263E-6,
1.1681378192593955E-6,
1.1609052585881636E-6,
1.1541011420690349E-6,
1.1477128216670322E-6,
1.14172803633276E-6,
1.1361348994004643E-6,
1.1309218870515914E-6,
1.1260778273912638E-6,
1.1215918899654241E-6,
1.1174889487196771E-6,
1.1138381057086782E-6,
1.1104524123813052E-6,
1.10730814464067E-6,
1.1044300392709684E-6,
1.1018351551703543E-6,
1.0995280514821422E-6,
1.0975058431514853E-6,
1.0957622500808641E-6,
1.094289718921842E-6,
1.0930803707327446E-6,
1.0921263855535297E-6,
1.0914201449178858E-6,
1.0909542770319902E-6,
1.090721664866074E-6,
1.090715440986399E-6,
1.0909289781861606E-6,
1.0913558792106988E-6,
1.0919899667051159E-6,
1.0928252737130878E-6,
1.0938560347874063E-6,
1.0950766776741346E-6,
1.09648181551803E-6,
1.0980662395299065E-6,
1.0998249120711776E-6,
1.1017529601077288E-6,
1.1038456690026807E-6,
1.1060984766128252E-6,
1.1085069676673572E-6,
1.1115193629716965E-6,
1.11496413279955E-6,
1.1186352242277581E-6,
1.1220174704944202E-6,
1.1249772309321301E-6,
1.127948650082624E-6,
1.1310782935569923E-6,
1.134414431444053E-6,
1.1379708898703584E-6,
1.1417480145617058E-6,
1.1457394009121502E-6,
1.1499335263978362E-6,
1.1543137526058304E-6,
1.1586142888906754E-6,
1.162729338772322E-6,
1.1668799230457626E-6,
1.1711405865609719E-6,
1.175536321308605E-6,
1.1800754468623545E-6,
1.1847605787139188E-6,
1.1895920638928669E-6,
1.194568797574965E-6,
1.1996881388993951E-6,
1.2049455877469545E-6,
1.2101734427991265E-6,
1.215296678983512E-6,
1.220452116413709E-6,
1.2256855980901582E-6,
1.231012211408298E-6,
1.2364367864701587E-6,
1.2419608276284392E-6,
1.2475848019843897E-6,
1.2533088218502655E-6,
1.2591327535142115E-6,
1.2650561069447822E-6,
1.271077838444465E-6,
1.2770943776258437E-6,
1.283056876978798E-6,
1.2890484798094538E-6,
1.2950969172983763E-6,
1.3012111396315437E-6,
1.3073938023069609E-6,
1.3136455108625594E-6,
1.3199662521244946E-6,
1.3263558621988256E-6,
1.3328141608129277E-6,
1.339307986917565E-6,
1.345818810978806E-6,
1.3523697091542236E-6,
1.3589680956749479E-6,
1.365616081511548E-6,
1.3723140071696872E-6,
1.3368141422366842E-6,
1.2675136524202835E-6,
1.2013308116821577E-6,
1.1471563301225843E-6,
1.1050329235911378E-6,
1.0728817482468368E-6,
1.0484811768123913E-6,
1.0299708587103672E-6,
1.015914252155157E-6,
1.0052127277666076E-6,
9.97035799120762E-7,
9.907583923252979E-7,
9.855662713989757E-7,
9.820126804939872E-7,
9.794376737769773E-7,
9.774922232952683E-7,
9.759929496748727E-7,
9.748220575247317E-7,
9.738943834659153E-7,
9.731456612247803E-7,
9.725268680538957E-7,
9.720005597568313E-7,
9.715381483736707E-7,
9.711178120511931E-7,
9.707228899030847E-7,
9.703406560128814E-7,
9.699613869237173E-7,
9.69577653803494E-7,
9.691837853423617E-7,
9.687754599024062E-7,
9.683493953517106E-7,
9.679031127357715E-7,
9.674347557864678E-7,
9.669429527203253E-7,
9.664267101206017E-7,
9.658853312030126E-7,
9.653183526575178E-7,
9.647254956792538E-7,
9.641066278616443E-7,
9.634617334329308E-7,
9.627908899240767E-7,
9.620942498029702E-7,
9.613720259665752E-7,
9.606244802362214E-7,
9.598519141975086E-7,
9.590546618868524E-7,
9.582330839254227E-7,
9.57387562806386E-7,
9.565184990908042E-7,
9.556263083341595E-7,
9.547114185934061E-7,
9.537742684025229E-7,
9.528153051243729E-7,
9.518349836069554E-7,
9.50833765085178E-7,
9.498121162827789E-7,
9.487705086756425E-7,
9.477094178860932E-7,
9.466293231845762E-7,
9.455307070765082E-7,
9.444140549595812E-7,
9.432798548356075E-7,
9.42128597069084E-7,
9.409607741794941E-7,
9.397768806618449E-7,
9.385774128291437E-7,
9.373628686704054E-7,
9.361337477214479E-7,
9.348905509430453E-7,
9.336337806051782E-7,
9.323639401741883E-7,
9.310815342008706E-7,
9.297870682077468E-7,
9.284810485754959E-7,
9.271639824250193E-7,
9.258363774975296E-7,
9.244987420287056E-7,
9.231515846194581E-7,
9.217954141003318E-7,
9.20430739392329E-7,
9.19058069359918E-7,
9.176779126610114E-7,
9.162907775897818E-7,
9.148971719146199E-7,
9.134976027108622E-7,
9.120925761883361E-7,
9.106825975136803E-7,
9.092681706286081E-7,
9.07849798062728E-7,
9.064279807434258E-7,
9.050032178000093E-7,
9.035760063657872E-7,
9.021468413757436E-7,
9.007162153619833E-7,
8.992846182450342E-7,
8.97852537124722E-7,
8.964204560661671E-7,
8.949888558868911E-7,
8.93558213940142E-7,
8.921290038971885E-7,
8.907016955307444E-7,
8.89276754495133E-7,
8.878546421078768E-7,
8.864358151301948E-7,
8.850207255491784E-7,
8.836098203595231E-7,
8.822035413460088E-7,
8.808023248684915E-7,
8.794066016466873E-7,
8.780167965479388E-7,
8.76633328377223E-7,
8.752566096680756E-7,
8.738870464780319E-7,
8.725250381850467E-7,
8.711821978201134E-7,
8.698470585505016E-7,
8.685147268781545E-7,
8.671874937787614E-7,
8.65867824251142E-7,
8.645572669512177E-7,
8.632567166876749E-7,
8.61966731145519E-7,
8.606877140877778E-7,
8.594200019366008E-7,
8.581639007865702E-7,
8.569197011791049E-7,
8.556876836093508E-7,
8.544681203564696E-7,
8.532612759180483E-7,
8.520674069445513E-7,
8.508867620125879E-7,
8.49719581362345E-7,
8.485660966414305E-7,
8.47426530669347E-7,
8.463010972256109E-7,
8.451900008592946E-7,
8.44093436720346E-7,
8.430115904098471E-7,
8.419446378476232E-7,
8.408927451551473E-7,
8.398560685539717E-7,
8.388347542778783E-7,
8.378289384987561E-7,
8.368387472630374E-7,
8.35864296441603E-7,
8.349056916895204E-7,
8.339630284173966E-7,
8.330363917722285E-7,
8.321258566290655E-7,
8.31231487590794E-7,
8.303533389997991E-7,
8.294914549551063E-7,
8.286458693421937E-7,
8.278166058681111E-7,
8.27003678106955E-7,
8.26207089553544E-7,
8.25426833683851E-7,
8.246628940233799E-7,
8.239152442252653E-7,
8.231838481527291E-7,
8.224686599720307E-7,
8.217696242489067E-7,
8.210866760562676E-7,
8.204197410844625E-7,
8.197687357611054E-7,
8.191335673761662E-7,
8.185141342136353E-7,
8.179103256889258E-7,
8.173220224925755E-7,
8.167490967398218E-7,
8.161914121256272E-7,
8.15648824083985E-7,
8.151211799555722E-7,
8.146083191560396E-7,
8.1411007335328E-7,
8.136262666465048E-7,
8.131567157514948E-7,
8.127012301892823E-7,
8.122596124787987E-7,
8.118316583345744E-7,
8.114171568663972E-7,
8.110158907844882E-7,
8.106276366062456E-7,
8.102521648665272E-7,
8.098892403319119E-7,
8.095386222167295E-7,
8.092000644006992E-7,
8.088733156513708E-7,
8.085581198462053E-7,
8.082542161983415E-7,
8.079613394822517E-7,
8.076792202631811E-7,
8.074075851256392E-7,
8.071461569050968E-7,
8.068946549183623E-7,
8.06652795196937E-7,
8.064202907188903E-7,
8.061968516425805E-7,
8.059821855392789E-7,
8.05775997627258E-7,
8.055779910040665E-7,
8.053878668790706E-7,
8.052053248054813E-7,
8.050300629115137E-7,
8.048617781302708E-7,
8.047001664289393E-7,
8.045449230363976E-7,
8.043957426687259E-7,
8.04252319755101E-7,
8.041143486590208E-7,
8.039815238997698E-7,
8.038535403701874E-7,
8.037300935540524E-7,
8.03610879738851E-7,
8.034955962274451E-7,
8.033839415458231E-7,
8.032756156499352E-7,
8.031703201264546E-7,
8.030677583939267E-7,
8.029676358981507E-7,
8.028696603043969E-7,
8.027735416877371E-7,
8.026789927170289E-7,
8.025857288388248E-7,
8.024934684534513E-7,
8.024019330908025E-7,
8.023108475787089E-7,
8.022199402099439E-7,
8.021289429038965E-7,
8.020375913629342E-7,
8.019456252265775E-7,
8.018527882193299E-7,
8.017588282950378E-7,
8.016634977758833E-7,
8.015665534878669E-7,
8.014677568893866E-7,
8.013668741984677E-7,
8.012636765113402E-7,
8.01157939919397E-7,
8.010494456190073E-7,
8.009379800180827E-7,
8.008233348354067E-7,
8.007053071985139E-7,
8.005836997327205E-7,
8.004583206474974E-7,
8.003289838174848E-7,
8.001955088575073E-7,
8.00057721193865E-7,
7.999154521287553E-7,
7.997685389024836E-7,
7.996168247467952E-7,
7.994601589369374E-7,
7.992983968357782E-7,
7.991313999352011E-7,
7.989590358904371E-7,
7.98781178550924E-7,
7.9859770798554E-7,
7.984085105031508E-7,
7.982134786685984E-7,
7.980125113127771E-7,
7.97805513539102E-7,
7.975923967246188E-7,
7.973730785165717E-7,
7.971474828243594E-7,
7.969155398067107E-7,
7.966771858545483E-7,
7.964323635690217E-7,
7.961810217360627E-7,
7.959231152951785E-7,
7.95658605304721E-7,
7.953874589035857E-7,
7.951096492674625E-7,
7.948251555616088E-7,
7.945339628900121E-7,
7.942360622408279E-7,
7.939314504262634E-7,
7.936201300202875E-7,
7.933021092933237E-7,
7.929774021413331E-7,
7.926460280126427E-7,
7.923080118318913E-7,
7.919633839186581E-7,
7.91612179905658E-7,
7.912544406515287E-7,
7.908902121516102E-7,
7.905195454458941E-7,
7.901424965238444E-7,
7.897591262267147E-7,
7.893695001464588E-7,
7.889736885233575E-7,
7.885717661409692E-7,
7.88163812218166E-7,
7.877499102982995E-7,
7.87330148139494E-7,
7.86904617598395E-7,
7.826280679360414E-7,
7.796731162117271E-7,
7.777133980365445E-7,
7.765036255070724E-7,
7.758445828638817E-7,
7.755654045671382E-7,
7.755252611605163E-7,
7.756175091083695E-7,
7.757677122812876E-7,
7.759272169046264E-7,
7.760659585667238E-7,
7.761664789839239E-7,
7.762195781809794E-7,
7.762213537050714E-7,
7.761712405620671E-7,
7.760707252498813E-7,
7.75922502522876E-7,
7.757299220875026E-7,
7.754966266428622E-7,
7.752263175892076E-7,
7.749226067345106E-7,
7.745889262540825E-7,
7.742284781126757E-7,
7.738442100550299E-7,
7.734388092338055E-7,
7.730147072619143E-7,
7.725740923667768E-7,
7.721189256593711E-7,
7.716509594656452E-7,
7.711717563404212E-7,
7.706827078547793E-7,
7.701850525818742E-7,
7.696798929374542E-7,
7.691682107002059E-7,
7.686508811350983E-7,
7.681286857290479E-7,
7.676023235852394E-7,
7.670724215578585E-7,
7.665395432196455E-7,
7.660041967639488E-7,
7.654668419444533E-7,
7.649278961510743E-7,
7.643877397158819E-7,
7.638467205362199E-7,
7.633051580953717E-7,
7.627633469536434E-7,
7.622215597728586E-7,
7.616800499354227E-7,
7.61139053807111E-7,
7.605987926907349E-7,
7.60059474509447E-7,
7.595212952575333E-7,
7.589844402469072E-7,
7.584490851773438E-7,
7.579153970559841E-7,
7.57383534983616E-7,
7.568536508273326E-7,
7.563258897952556E-7,
7.558003909268779E-7,
7.552772875101019E-7,
7.547567074346662E-7,
7.542387734943844E-7,
7.537236036394994E-7,
7.532113111931708E-7,
7.52702005031114E-7,
7.521957897335954E-7,
7.516927657135206E-7,
7.511930293232E-7,
7.506966729418205E-7,
7.502037850510354E-7,
7.497144502957227E-7,
7.492287495356936E-7,
7.487467598881946E-7,
7.482685547626415E-7,
7.477942038921984E-7,
7.473237733567094E-7,
7.468573256060556E-7,
7.463949194784308E-7,
7.459366102167315E-7,
7.454824494850745E-7,
7.450324853821613E-7,
7.445867624561515E-7,
7.441453217182629E-7,
7.437082006580174E-7,
7.432754332576027E-7,
7.428470500077494E-7,
7.424230779255893E-7,
7.42003540571124E-7,
7.415884580685362E-7,
7.411778471259059E-7,
7.407717210578506E-7,
7.403700898101969E-7,
7.399729599853645E-7,
7.39580334870076E-7,
7.391922144639476E-7,
7.388085955116062E-7,
7.384294715343604E-7,
7.380548328657166E-7,
7.376846666875851E-7,
7.373189570671918E-7,
7.369576849989347E-7,
7.366008284440395E-7,
7.362483623749846E-7,
7.359002588200003E-7,
7.355564869087353E-7,
7.352170129224205E-7,
7.348818003411241E-7,
7.345508098955718E-7,
7.342239996208206E-7,
7.339013249080967E-7,
7.335827385623464E-7,
7.332681908566609E-7,
7.329576295910128E-7,
7.326510001511274E-7,
7.323482455685177E-7,
7.320493065812411E-7,
7.317541216969516E-7,
7.314626272548877E-7,
7.311747574907264E-7,
7.308904446006553E-7,
7.306096188073823E-7,
7.303322084268313E-7,
7.300581399348313E-7,
7.29787338034196E-7,
7.29519725723516E-7,
7.292552243657529E-7,
7.289937537570119E-7,
7.287352321965029E-7,
7.284795765554435E-7,
7.282267023480225E-7,
7.279765238008174E-7,
7.277289539237958E-7,
7.274839045803375E-7,
7.272412865572953E-7,
7.270010096366969E-7,
7.267629826643296E-7,
7.265271136219828E-7,
7.262933096955022E-7,
7.260614773458538E-7,
7.25831522378079E-7,
7.256033500102635E-7,
7.253768649424986E-7,
7.251519714250244E-7,
7.249285733261176E-7,
7.247065741995124E-7,
7.244858773495886E-7,
7.242663858995142E-7,
7.240480028548579E-7,
7.238306311682088E-7,
7.236141738038732E-7,
7.233985337998004E-7,
7.231836143300866E-7,
7.22969318766098E-7,
7.227555507366434E-7,
7.225422141867327E-7,
7.223292134362402E-7,
7.221164532366336E-7,
7.219038388276808E-7,
7.216912759913087E-7,
7.214786711061592E-7,
7.212659311997096E-7,
7.210529639995684E-7,
7.208396779836862E-7,
7.206259824289923E-7,
7.204117874586589E-7,
7.201970040892435E-7,
7.199815442739518E-7,
7.197653209469025E-7,
7.195482480648055E-7,
7.193302406482813E-7,
7.155179991844757E-7,
7.130106177666301E-7,
7.114531252094592E-7,
7.10582112144041E-7,
7.101980794191081E-7,
7.101446501023086E-7,
7.103002025027871E-7,
7.105744022430527E-7,
7.109037938174341E-7,
7.112460166502407E-7,
7.115740923802076E-7,
7.118717340579506E-7,
7.121298716725256E-7,
7.123442121826729E-7,
7.125135675029025E-7,
