4.166207217743022E-4,4.2305983079202366E-7,1.3631830880075468E-6,6.190655388748683E-6,7.939952152781229E-6,1.3129041816027997E-5,9.254994845619734E-7,5.670152478823311E-6,1.652663261976778E-4,8.343800404125726E-5,5.5215631780576936E-5,2.0358769184724497E-5,7.916059636943684E-6,8.568257377806005E-6,4.021612931557333E-5,
4.1173125295006983E-4,3.9185126689360853E-7,1.3039515693664263E-6,6.160839399757974E-6,8.199999157218002E-6,1.4135086438464557E-5,9.028468003450321E-7,5.723414002525564E-6,1.635005451563784E-4,8.558126162488142E-5,5.4442397448252E-5,2.1632217090082787E-5,7.184514059959556E-6,4.762013013681126E-6,3.7810315922263365E-5,
4.038132156259763E-4,3.6415691875792703E-7,1.2360690711757928E-6,6.090934560230126E-6,8.38347305728012E-6,1.5006275826651829E-5,8.747916792434294E-7,5.747680166782674E-6,1.588479473041946E-4,8.653658953282428E-5,5.25720983895144E-5,2.310172282659824E-5,6.7100834657884996E-6,2.378130172349309E-6,3.5963262654585155E-5,
3.9341354873518333E-4,3.3945763591334863E-7,1.1640686124544159E-6,5.995633635790991E-6,8.504728084361373E-6,1.574994491130104E-5,8.439444089605356E-7,5.755605596606473E-6,1.5175468280354738E-4,8.665324443570418E-5,5.000461704386881E-5,2.4653611501436546E-5,6.456790109026975E-6,1.0134486399935782E-6,3.452377131621765E-5,
3.810716239491942E-4,3.175106021053658E-7,1.0912052185910821E-6,5.885487366011082E-6,8.575673422337022E-6,1.637407383356463E-5,8.12102292840986E-7,5.756318903672295E-6,1.4272035428989797E-4,8.620964881057422E-5,4.7085051182705895E-5,2.6176628366284124E-5,6.394840998339815E-6,3.2645326832293106E-7,3.3346275393946765E-5,
3.6730873578241904E-4,2.9811035807125664E-7,1.0197517577044082E-6,5.767963710029244E-6,8.606117580809721E-6,1.6886881168843838E-5,7.804893103092112E-7,5.756327159351606E-6,1.3226574307789336E-4,8.541602977424922E-5,4.408589498037978E-5,2.7569139504840486E-5,6.5013300401936E-6,5.2406318644183725E-8,3.2302551041099174E-5,
3.52611856257888E-4,2.810403511109727E-7,9.512479021585314E-7,5.648273148948509E-6,8.604124091568163E-6,1.729659816439935E-5,7.49926031225156E-7,5.760217292661238E-6,1.2090003534132679E-4,8.44232303326047E-5,4.1204904646757984E-5,2.874483821740103E-5,6.759167666450708E-6,8.518763009613924E-10,3.128740119497398E-5,
3.3741925201729873E-4,2.6607386677879396E-7,8.866933991617942E-7,5.529984892947256E-6,8.576323971553329E-6,1.7611331717316692E-5,7.209493446372629E-7,5.771177353763987E-6,1.0909286975797299E-4,8.333337019601263E-5,3.8572508062299706E-5,2.963668954692453E-5,7.1553821896448655E-6,4.502864172971226E-8,3.022086907655514E-5,
3.2211065596671895E-4,2.529839270701146E-7,8.266941286593328E-7,5.41547948830658E-6,8.52817539931664E-6,1.783897552462777E-5,6.938970550056329E-7,5.7913776748077055E-6,9.725398610993614E-5,8.221019354859711E-5,3.62637729136938E-5,3.019895096069061E-5,7.679355322183262E-6,1.0856598171092572E-7,2.904824793211332E-5,
3.070021795936604E-4,2.4155180383525614E-7,7.715715406542884E-7,5.3062793137946975E-6,8.464175136029977E-6,1.7987150146255555E-5,6.689679217429704E-7,5.8222478520412694E-6,8.572122981383451E-5,8.108817530386332E-5,3.431141154541603E-5,3.040734666261835E-5,8.321244602267933E-6,1.5231640609338548E-7,2.773851154521287E-5,
2.9234517859052584E-4,2.3157243282319912E-7,7.214444904736248E-7,5.2032895578444765E-6,8.388029580361284E-6,1.806316201719613E-5,6.462644311741248E-7,5.864677540753944E-6,7.475628086486144E-5,7.998012263209041E-5,3.271768785367489E-5,3.0257676819308896E-5,9.070694321044879E-6,1.6271106621329024E-7,2.6281564982705197E-5,
2.783280938619243E-4,2.2285720584552576E-7,6.762904273680588E-7,5.10697397534378E-6,8.302793178567639E-6,1.8073975784012522E-5,6.258233395418242E-7,5.919161863940091E-6,6.454667951756108E-5,7.888333501383783E-5,3.1464205021015073E-5,2.9763260096388962E-5,9.915868100101158E-6,1.4219299189884643E-7,2.4684677346501922E-5,
2.6394521204047277E-4,2.1478299494919574E-7,6.332481369490743E-7,4.995841529311944E-6,8.175562277655853E-6,1.7948434150315692E-5,6.050160622472182E-7,5.9600812804444346E-6,5.4964030013476165E-5,7.74334684851625E-5,3.0381568236841566E-5,2.882092989240379E-5,1.0793845506091786E-5,1.013619970535621E-7,2.291704147756999E-5,
2.507674187109687E-4,2.0777385478242452E-7,5.957765494183815E-7,4.897160691390585E-6,8.052873844071132E-6,1.778963959043772E-5,5.871596268049864E-7,6.018823608443786E-6,4.644012252114519E-5,7.605561699355396E-5,2.960657569900988E-5,2.7639422535565816E-5,1.1742027426032921E-5,5.54276881089257E-8,2.1079018082203004E-5,
2.3920216635622862E-4,2.0185932438772117E-7,5.645386080902307E-7,4.8190262934431095E-6,7.950354797026936E-6,1.7634984166978592E-5,5.731635022744907E-7,6.106174588181961E-6,3.9029269511759205E-5,7.48604852434147E-5,2.914479079705129E-5,2.6311195296202617E-5,1.276708674574903E-5,1.8144347544439647E-8,1.922109313412429E-5,
2.2869572463327665E-4,1.9670837331566689E-7,5.379914538602645E-7,4.751169401528447E-6,7.853168320901443E-6,1.74545407465669E-5,5.617491819550353E-7,6.210336197448486E-6,3.257832561673546E-5,7.366029397061106E-5,2.888625088694017E-5,2.4822444878790857E-5,1.3827618720143648E-5,4.585135316450968E-10,1.7354668370947594E-5,
2.1904307496921284E-4,1.9214765999599572E-7,5.155044037912781E-7,4.690082313657898E-6,7.757301532052288E-6,1.724209237804953E-5,5.524738179219572E-7,6.327244658731905E-6,2.70036880611559E-5,7.238111937963031E-5,2.8765830523583842E-5,2.320323586222088E-5,1.4894095536906553E-5,9.924735555531384E-9,1.5508334105958968E-5,
2.101306319267625E-4,1.8806281039161185E-7,4.967357076143225E-7,4.634394315464223E-6,7.662076872639756E-6,1.6998836282595266E-5,5.451596068473311E-7,6.4552993918398415E-6,2.2231455805516365E-5,7.098645249417923E-5,2.8733097495624825E-5,2.1495436858576464E-5,1.594032545661916E-5,5.025335930123726E-8,1.3713045469552874E-5,
2.0186247876096845E-4,1.8436584983159385E-7,4.814422608263374E-7,4.583406217817097E-6,7.5677707565150545E-6,1.6728128055687978E-5,5.397143985385123E-7,6.593664769466891E-6,1.8184916365843538E-5,6.945413427621599E-5,2.8743750935666045E-5,1.9741644876847685E-5,1.694122232412824E-5,1.2152623550956346E-7,1.1996791438073926E-5,
1.9414247701495156E-4,1.8098400810116057E-7,4.694225681903085E-7,4.536628327064993E-6,7.47486442092329E-6,1.6433785899674423E-5,5.360755040748951E-7,6.741723366864864E-6,1.4784718615385483E-5,6.77696422450049E-5,2.8757612033963087E-5,1.7981011664269603E-5,1.7872665382716777E-5,2.2078801825633956E-7,1.0382554960461457E-5,
1.868731283536575E-4,1.7785550074342495E-7,4.605003475192436E-7,4.493638151008146E-6,7.383818027634543E-6,1.6119549841187513E-5,5.34192376669099E-7,6.898902503717309E-6,1.1951745412794215E-5,6.59243009911043E-5,2.8738603048482775E-5,1.6247552495417457E-5,1.871203814593041E-5,3.428182547404767E-7,8.887613256708556E-6,
1.7995901805782812E-4,1.749276268305957E-7,4.545200520412685E-7,4.4540393422177135E-6,7.295011514267588E-6,1.5788916935262502E-5,5.340214400820412E-7,7.064621748064333E-6,9.609906598511006E-6,6.391486273390757E-5,2.8655281341164933E-5,1.4569504754768948E-5,1.9438945054162598E-5,4.809489963597361E-7,7.52350992018729E-6,
1.7331098428428982E-4,1.7215566492644628E-7,4.513454808185869E-7,4.4174519557371354E-6,7.208737341258586E-6,1.5445099154459913E-5,5.355245916170098E-7,7.238279289041209E-6,7.688193661152837E-6,6.174335584962339E-5,2.8481444896177557E-5,1.2969231533688273E-5,2.0035908202186735E-5,6.27835919353806E-7,6.296420744248326E-6,
1.6684976519078918E-4,1.6950206683992555E-7,4.5085885524267375E-7,4.383511772171413E-6,7.125208242100233E-6,1.5091021342082839E-5,5.386687173703197E-7,7.419250510082031E-6,6.121955560189786E-6,5.9416870048056E-5,2.819662267315114E-5,1.146345657398785E-5,2.0488953800900102E-5,7.761249807271156E-7,5.207760047887737E-6,
1.6050872518949948E-4,1.6693578004173668E-7,4.5295966683468173E-7,4.3518717467104815E-6,7.0445682859746295E-6,1.472933217350711E-5,5.434254074231439E-7,7.606890180501774E-6,4.8535227654912085E-6,5.694719269833825E-5,2.7786366441465413E-5,1.0063712547570608E-5,2.0788041947618994E-5,9.189835681112349E-7,4.254921979910194E-6,
1.5423556397802264E-4,1.644316383446577E-7,4.575631859775037E-7,4.322203537290917E-6,6.966903698163908E-6,1.436241920166059E-5,5.497706433389726E-7,7.800535573718783E-6,3.832336520551277E-6,5.435029162033115E-5,2.7242307519451884E-5,8.776921308202623E-6,2.0927316637779156E-5,1.050485742353078E-6,3.432077150858132E-6,
1.4799303969049383E-4,1.6196979695622454E-7,4.6459868570694435E-7,4.294198602672867E-6,6.8922524898884495E-6,1.3992424997530569E-5,5.57684410756606E-7,7.999509719315073E-6,3.0147280359459565E-6,5.164566782289295E-5,2.6561971451582166E-5,7.606043916452116E-6,2.0905169255157355E-5,1.1658561552188742E-6,2.730964350417691E-6,
1.4175880392587937E-4,1.5953520100564213E-7,4.740074698509064E-7,4.2675688223501475E-6,6.820612763864987E-6,1.3621263349496966E-5,5.671502418873756E-7,8.203124590844075E-6,2.3634681483140417E-6,4.885561218293741E-5,2.5748366145085556E-5,6.550752075158541E-6,2.0724121894915372E-5,1.2615872740717345E-6,2.14163376609663E-6,
1.3552448560794195E-4,1.5711708191556132E-7,4.857407919561596E-7,4.242046710929967E-6,6.751949798672576E-6,1.3250635135592162E-5,5.781547048718521E-7,8.410684203796193E-6,1.847182262813554E-6,4.6004403753790454E-5,2.4809376147241497E-5,5.608084350114995E-6,2.0390547606900316E-5,1.3354504690963449E-6,1.6531125902503313E-6,
1.2929418284619704E-4,1.5470847859964816E-7,4.997577389787819E-7,4.217385316740226E-6,6.686202068287317E-6,1.2882043705536158E-5,5.906868573345944E-7,8.621487637478333E-6,1.4397018538711262E-6,4.3117487629366825E-5,2.3757007529730284E-5,4.773060844423734E-6,1.991425293963738E-5,1.386424151504105E-6,1.2539760947085353E-6,
1.230825307618993E-4,1.5230578204847892E-7,5.160231401660903E-7,4.193357883384037E-6,6.623286350628852E-6,1.2516809690954999E-5,6.047376790005065E-7,8.83483199496694E-6,1.1194037220163005E-6,4.022066820686608E-5,2.2606534219034803E-5,4.0392388644061605E-6,1.9307953845522955E-5,1.4145622963733662E-6,9.328170865297098E-7,
1.1691251069565575E-4,1.4990830293373863E-7,5.345055492718308E-7,4.169757336923326E-6,6.563102061643853E-6,1.2156085196389492E-5,6.202994954862298E-7,9.050015306603102E-6,8.685718662365281E-7,3.733934982667287E-5,2.137559795244182E-5,3.399199505107074E-6,1.8586679025449917E-5,1.4208250707541275E-6,6.786141997418417E-7,
1.1081315435000694E-4,1.4751786258806166E-7,5.551753376331549E-7,4.14639564690045E-6,6.505534932029457E-6,1.180086734139688E-5,6.373654030394848E-7,9.266339373857832E-6,6.728040335045677E-7,3.449785155695129E-5,2.0083311116151783E-5,2.8449610032419697E-6,1.776713527805491E-5,1.4068905467610287E-6,4.810049178960707E-7,
1.0481727747510448E-4,1.4513840817910137E-7,5.780029266226947E-7,4.123103097792287E-6,6.45046012597993E-6,1.1452011135569458E-5,6.55928702161956E-7,9.483112543867624E-6,5.204753358223281E-7,3.171881677568757E-5,1.8749405546452875E-5,2.368319239789478E-6,1.68670676747491E-5,1.3749631305348503E-6,3.3047283189522533E-7,
9.895935402785091E-5,1.4277565313263426E-7,6.029571803345491E-7,4.099727498588797E-6,6.397744885963223E-6,1.1110241676894567E-5,6.759823466284236E-7,9.699652400859672E-6,4.0226428576956827E-7,2.902273164256752E-5,1.7393462046626827E-5,1.961119063830235E-6,1.5904643833090756E-5,1.3275907897563042E-6,2.1846072380784064E-7,
9.32736156168877E-5,1.4043674390435246E-7,6.300039728888802E-7,4.07613335149014E-6,6.347250774542697E-6,1.0776165670995746E-5,6.975184133185162E-7,9.915288358578435E-6,3.107416955187631E-7,2.6427559989946303E-5,1.6034245952703295E-5,1.61546232569412E-6,1.4897886708385988E-5,1.2674997182658398E-6,1.3742194065461599E-7,
8.779243455929835E-5,1.3812995410403007E-7,6.591049392388183E-7,4.052200995710032E-6,6.298835573307671E-6,1.0450282274685315E-5,7.205275974056732E-7,1.0129364137213105E-5,2.4001965081405335E-7,2.3948495990873025E-5,1.4689164502857834E-5,1.3238598341606941E-6,1.3864174688788254E-5,1.1974519453513362E-6,8.082247478849656E-8,
8.241742663190063E-5,1.3576365706214027E-7,6.891854707787004E-7,4.0218094081655285E-6,6.243015551926577E-6,1.011785690206718E-5,7.438858507807504E-7,1.0325804249476857E-5,1.8517173994260515E-7,2.1563656750395817E-5,1.335268961717398E-5,1.0776269944105407E-6,1.279953369423481E-5,1.1183559609069303E-6,4.3070784578200896E-8,
7.716130117494637E-5,1.3332270018664324E-7,7.197367212943901E-7,3.983206827858291E-6,6.177095002638584E-6,9.77617285700698E-6,7.671298650362993E-7,1.049845514166442E-5,1.4267632888309426E-7,1.9283571167781228E-5,1.2038634285657813E-5,8.708846969061094E-7,1.1718220402123627E-5,1.0326207344161523E-6,1.957444349274496E-8,
7.218267190998793E-5,1.309193467432912E-7,7.516173970193634E-7,3.942337836068496E-6,6.110272646668929E-6,9.441193097120216E-6,7.912628886917031E-7,1.0661449614097372E-5,1.1000492482361176E-7,1.715372796324923E-5,1.0782515526242712E-5,6.998172104309619E-7,1.0656468925140742E-5,9.44535838961812E-7,6.548694729490252E-9,
6.753770975838575E-5,1.2859913448055126E-7,7.851089509573597E-7,3.901272367749624E-6,6.045691643685021E-6,9.118331193439457E-6,8.16644614635454E-7,1.0819717208169184E-5,8.495756257839949E-8,1.51879451207241E-5,9.599941281959353E-6,5.594898813453673E-7,9.632399870806906E-6,8.567123007725894E-7,8.986270823818627E-10,
6.324559277657549E-5,1.263849008001345E-7,8.202930118612009E-7,3.860765973813099E-6,5.984437482820231E-6,8.809398892639155E-6,8.434141560202597E-7,1.0975047244135672E-5,6.576874606984932E-8,1.3388369124264754E-5,8.498562157686138E-6,4.4512239139303387E-7,8.656863220471066E-6,7.709813814168823E-7,1.8409318400933823E-10,
5.9309827736007826E-5,1.242913086277813E-7,8.571793028687828E-7,3.821112543667483E-6,5.926869945242381E-6,8.514910068455071E-6,8.71632725966253E-7,1.1128127895643707E-5,5.106218402155251E-8,1.1752011029853194E-5,7.482005950418474E-6,3.524338027266203E-7,7.736962387339812E-6,6.886936336744962E-7,2.534957502213337E-9,
5.572551905476946E-5,1.223295684366262E-7,8.957471571552653E-7,3.7824237036566315E-6,5.873060657346607E-6,8.234845098360201E-6,9.013300114151779E-7,1.1279212150733506E-5,3.977792395192209E-8,1.0273080552220565E-5,6.551318531371284E-6,2.7770582373811044E-7,6.87729548126104E-6,6.108335941715558E-7,6.558800950964778E-9,
5.248223079912517E-5,1.2050895975891822E-7,9.359574605758384E-7,3.74471917421154E-6,5.822935542106691E-6,7.96891229513181E-6,9.325178791617905E-7,1.1428323935538581E-5,3.1104447767488525E-8,8.944009990129842E-6,5.7056406925292235E-6,2.1775978545860706E-7,6.0805059081625764E-6,5.380811915586808E-7,1.1253537033593435E-8,
4.9565486033520014E-5,1.1883735648711008E-7,9.777549546998314E-7,3.7079576617516083E-6,5.776324024419866E-6,7.71664994739711E-6,9.651935006348495E-7,1.1575318758168627E-5,2.4422516891649522E-8,7.756053893711219E-6,4.942647189800459E-6,1.699073729310215E-7,5.347630965224095E-6,4.70858948851828E-7,1.5928942550743457E-8,
4.6957830634126034E-5,1.1732147874698219E-7,1.0210679909939567E-6,3.6720513281800263E-6,5.732982066011138E-6,7.477480633870232E-6,9.993396089622646E-7,1.1719906396175527E-5,1.9260595918929256E-8,6.699726333194756E-6,4.258898289484539E-6,1.3189448128050746E-7,4.678388068342359E-6,4.093749969316498E-7,2.0138366033164155E-8,
4.463971914542789E-5,1.159670913739779E-7,1.065808235370652E-6,3.6368771842129535E-6,5.6926099479768536E-6,7.250751717470398E-6,1.0349245200619023E-6,1.1861670389707314E-5,1.5260078574033078E-8,5.765148637472767E-6,3.650140876393344E-6,1.0184515743599713E-7,4.0714312874420955E-6,3.536632869313868E-7,2.3620735004209934E-8,
4.259027910316216E-5,1.1477919912251328E-7,1.111871084924967E-6,3.602288520358852E-6,5.6548698374198594E-6,7.035770210283861E-6,1.0719026758512977E-6,1.2000092839422878E-5,1.2148411358244149E-8,4.9423277098190645E-6,3.1115658163983283E-6,7.820857252370911E-8,3.5245815166131146E-6,3.036203357250128E-7,2.6252373340457087E-8,
4.0787959928653467E-5,1.1376223579018886E-7,1.159136866424451E-6,3.5681261829686233E-6,5.619403024185405E-6,6.831832480686831E-6,1.1102157602741062E-6,1.2134583730606008E-5,9.71844955860196E-9,4.221373585503196E-6,2.638023075691492E-6,5.97104443040444E-8,3.0350285130925796E-6,2.5903779285127087E-7,2.800778671666848E-8,
3.9211067930649896E-5,1.1292023378775224E-7,1.207472627405297E-6,3.5342287719890523E-6,5.585845535748823E-6,6.638247832512117E-6,1.149794200857163E-6,1.2264511456595857E-5,7.812676167585288E-9,3.592664315557269E-6,2.224197307587255E-6,4.530956803871804E-8,2.599504471894014E-6,2.196305410622205E-7,2.8928391446783537E-8,
3.7838194718815E-5,1.122569643134784E-7,1.2567342730766795E-6,3.500441026977494E-6,5.553841078937818E-6,6.4543555129799315E-6,1.1905588343003198E-6,1.2389231396085943E-5,6.311185112293633E-9,3.0469670615870523E-6,1.8647483018031985E-6,3.415963503600764E-8,2.214430912846992E-6,1.850604333381598E-7,2.9098102419623023E-8,
3.664855123272739E-5,1.117760448360231E-7,1.3067688337588662E-6,3.466620082322895E-6,5.523050850540676E-6,6.279535541635161E-6,1.2324225611928686E-6,1.2508110482195591E-5,5.1225593962128156E-9,2.5755241126905783E-6,1.554421397327364E-6,2.557619435323577E-8,1.8760418489535136E-6,1.549560040405456E-7,2.8624719483862062E-8,
3.5622221313136835E-5,1.1148101572876307E-7,1.3574167065544982E-6,3.432639627943479E-6,5.493160272673243E-6,6.113214328156667E-6,1.27529187938699E-6,1.2620546821769092E-5,4.176963084382877E-9,2.170111390525719E-6,1.28813275676753E-6,1.9008407015839722E-8,1.580486431198383E-6,1.2892858714735532E-7,2.7626125184887472E-8,
3.474034801935182E-5,1.1137539065410862E-7,1.408513770950787E-6,3.398392229539332E-6,5.463883022726506E-6,5.954866275343853E-6,1.3190682400456148E-6,1.2725984254849887E-5,3.420918295403978E-9,1.823075455584988E-6,1.0610337246916278E-6,1.401512989546019E-8,1.3239139183635548E-6,1.0658528297120742E-7,2.6220405439487577E-8,
3.398526403864977E-5,1.1146268611254162E-7,1.459893320999039E-6,3.3637901574138134E-6,5.434962862593433E-6,5.804012537395275E-6,1.363649207807209E-6,1.2823922248616816E-5,2.813359807244558E-9,1.5273535402808588E-6,8.685577170553666E-7,1.0244823793651E-8,1.1025432811885474E-6,8.753918322497248E-8,2.4519112361004372E-8,
3.334057551975606E-5,1.1174643521844193E-7,1.511387786870189E-6,3.3287650868250855E-6,5.4061737896019276E-6,5.660217942865171E-6,1.4089294294462903E-6,1.291392177329848E-5,2.322655584385214E-9,1.2764799499406758E-6,7.064524173148707E-7,7.418784058605406E-9,9.127192512108635E-7,7.141722199205133E-8,2.262299552902503E-8,
3.279120697686054E-5,1.1223018989951515E-7,1.5628302392322782E-6,3.2932670030407433E-6,5.377318987289267E-6,5.523086884725167E-6,1.4548014285091637E-6,1.2995607898915718E-5,1.9243561040903756E-9,1.0645813408304392E-6,5.707995536980076E-7,5.3172231175736785E-9,7.509562612353391E-7,5.786598079414403E-8,2.0619629469087885E-8,
3.2323413674799956E-5,1.1291751471912224E-7,1.6140556838956268E-6,3.2572625951651224E-6,5.348228983310401E-6,5.392258776266715E-6,1.5011562503505474E-6,1.3068669847141988E-5,1.5994928950642084E-9,8.863628540506983E-7,4.5802419012499207E-7,3.767778871934976E-9,6.139715059419427E-7,4.6555743546527314E-8,1.8582458519281212E-8,
3.1924767055202654E-5,1.1381197459908855E-7,1.6649021631779073E-6,3.220733367916515E-6,5.318759343674198E-6,5.267403493074434E-6,1.5478839849180266E-6,1.3132859173053428E-5,1.3332907326785696E-9,7.37086770701201E-7,3.648952386891199E-7,2.636072076804561E-9,4.987082469218442E-7,3.7183071080904725E-8,1.6570864586505484E-8,
3.158411817338403E-5,1.1491711794823538E-7,1.7152116854687961E-6,3.1836736469377006E-6,5.288788156686633E-6,5.148217074857045E-6,1.5948741946540273E-6,1.3187986661874001E-5,1.1141914112775612E-9,6.125451745436083E-7,2.8851874896484406E-7,1.8179844124974E-9,4.023504545207349E-7,2.947214285069015E-8,1.4630938253929463E-8,
3.1291543670373765E-5,1.1623645610654161E-7,1.764831006181444E-6,3.1460886047131336E-6,5.258213491519729E-6,5.034417846765005E-6,1.6420162728447217E-6,1.3233918422790185E-5,9.331123386547876E-10,5.090279980567958E-7,2.2632541148458924E-7,1.233374251644458E-9,3.223298807575511E-7,2.3175093166110027E-8,1.2796699397655432E-8,
3.1038278418575416E-5,1.1777343958859508E-7,1.8136122826021476E-6,3.107992392726919E-6,5.22695095769827E-6,4.925743035070984E-6,1.6891997543203625E-6,1.327057155767134E-5,7.828822832234507E-10,4.232877411827879E-7,1.7605360396888603E-7,8.209879779602638E-10,2.563266640282805E-7,1.807154923045007E-8,1.1091570225221898E-8,
3.0816638602184565E-5,1.1953143133374018E-7,1.8614136228480299E-6,3.0694064319751043E-6,5.194931444191312E-6,4.821945892719095E-6,1.7363145962909158E-6,1.3297909685881375E-5,6.578109494282889E-10,3.525020623489616E-7,1.3572919485701618E-7,5.343608424144551E-10,2.022645584926639E-7,1.3967557530989289E-8,9.529951923518758E-9,
3.0619938600562276E-5,1.2151367702690407E-7,1.9080995460162718E-6,3.030357888251322E-6,5.162099080113311E-6,4.722793311579775E-6,1.7832514428556885E-6,1.3315938522695507E-5,5.533598197696528E-10,2.9423533594642314E-7,1.0364319370583525E-7,3.385329227101267E-10,1.583018495490918E-7,1.0694063610721593E-8,8.118796468940787E-9,
3.044240462919309E-5,1.2372327250089895E-7,1.953541367314307E-6,2.9908783400640397E-6,5.128409432300392E-6,4.6280638756859876E-6,1.8299018827498995E-6,1.3324701640584103E-5,4.658897688079862E-10,2.464001466669775E-7,7.83282025101453E-8,2.074331548838168E-10,1.2281895941354445E-7,8.105088211997094E-9,6.859098267098684E-9,
3.0279087665011046E-5,1.2616312825702193E-7,1.997617518835904E-6,2.9510026344954184E-6,5.093827936828391E-6,4.537546298922273E-6,1.876158706481404E-6,1.3324276489950514E-5,3.9246699886887726E-10,2.0721955236932345E-7,5.8534479870746327E-8,1.2180806518842402E-10,9.440366626273863E-8,6.0757207941014284E-9,5.747256879149918E-9,
3.012577775238056E-5,1.2883593120706402E-7,2.0402138139989263E-6,2.910767918525052E-6,5.058328550090123E-6,4.451038187921432E-6,1.921916166229648E-6,1.3314770717168847E-5,3.3071337763817415E-10,1.7519079984259818E-7,4.3206286633230133E-8,6.75921742184757E-11,7.183476216616608E-8,4.500030121110123E-9,4.7762829245055855E-9,
2.9978921366688728E-5,1.3174410383284278E-7,2.081223661542465E-6,2.870212829146702E-6,5.021892598693158E-6,4.368345073364265E-6,1.9670702397510035E-6,1.3296318790999095E-5,2.786906560308988E-10,1.490510291896099E-7,3.14590426386111E-8,3.4634469121260964E-11,5.406486572030809E-8,3.2889715801694575E-9,3.936835105345591E-9,
2.9835543116331786E-5,1.3488976106417174E-7,2.1205482333642197E-6,2.829376823903892E-6,4.984507804740881E-6,4.289279658201472E-6,2.0115188979873427E-6,1.3269078930800536E-5,2.3481059716779146E-10,1.2774535922861818E-7,2.2557694285649796E-8,1.571019870522983E-11,4.020299142480225E-8,2.368352592081316E-9,3.2180879422419055E-9,
2.969317270135876E-5,1.382746652731105E-7,2.1580965893622365E-6,2.7882996334266733E-6,4.946167462752624E-6,4.2136612379936635E-6,2.0551623750280993E-6,1.323323031947939E-5,1.9776496777354659E-10,1.1039761368349805E-7,1.5896575217468377E-8,5.759857708632324E-12,2.9497365115402406E-8,1.676901232379649E-9,2.6084379687260227E-9,
