CF,27,13,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CF,17,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,17,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CF,17,13,0,0,
CF,17,13,0,0,
CF,17,13,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,17,13,0,0,
CC,-1,0,0,0,
CF,27,13,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CF,17,13,0,0,
CC,-1,0,0,0,
CF,17,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,17,13,0,0,
CF,17,13,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CF,17,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,17,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,17,13,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CF,17,13,0,0,
CF,17,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
FF,-1,0,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,16,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,16,13,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,17,13,0,0,
CC,-1,0,0,0,
CF,27,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CF,27,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,27,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,17,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,17,13,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CF,27,13,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CF,17,13,0,0,
CF,26,13,0,0,
FF,-1,0,0,0,
CF,25,13,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CF,27,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,27,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,27,13,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
FC,0,13,1,0,
CF,26,13,0,0,
CF,17,13,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,27,13,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CF,17,13,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CF,17,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,27,13,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,17,13,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,26,13,0,0,
CC,-1,0,0,0,
FC,27,13,1,0,
FF,-1,0,0,0,
CF,15,13,0,0,
CC,-1,0,0,0,
CF,15,13,0,0,
FF,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,17,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
FC,5,13,1,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
FC,7,13,1,0,
CC,-1,0,0,0,
FC,7,13,1,0,
CF,0,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
FC,8,13,1,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,1,13,0,0,
CC,-1,0,0,0,
CF,1,13,0,0,
CF,1,13,0,0,
CF,0,13,0,0,
CF,1,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,2,13,0,0,
CF,2,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
FF,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
CF,1,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
CF,0,13,0,0,
FF,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
FC,7,13,1,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
CF,0,13,0,0,
FC,7,13,1,0,
FC,7,13,1,0,
CF,0,13,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
FC,8,13,1,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FC,8,13,1,0,
CF,0,13,0,0,
FC,8,13,1,0,
FF,-1,0,0,0,
FF,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
FC,8,13,1,0,
FC,8,13,1,0,
FC,8,13,1,0,
FC,8,13,1,0,
FC,8,13,1,0,
FC,8,13,1,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
FC,8,13,1,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
FC,8,13,1,0,
CF,0,13,0,0,
CF,0,13,0,0,
FF,-1,0,0,0,
FF,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FC,7,13,1,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
FF,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
FC,8,13,1,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,1,13,0,0,
FF,-1,0,0,0,
FF,-1,0,0,0,
FC,8,13,1,0,
CC,-1,0,0,0,
FC,9,13,1,0,
FF,-1,0,0,0,
FC,8,13,1,0,
FC,8,13,1,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FC,8,13,1,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
FC,8,13,1,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FC,8,13,1,0,
CF,15,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
FC,9,13,1,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
FC,7,13,1,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
FC,7,13,1,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
FC,7,13,1,0,
CC,-1,0,0,0,
CF,0,13,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
FC,9,13,1,0,
CF,0,13,0,0,
FC,8,13,1,0,
FF,-1,0,0,0,
FC,8,13,1,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FC,8,13,1,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FC,9,13,1,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
FF,-1,0,0,0,
FC,9,13,1,0,
FF,-1,0,0,0,
FC,8,13,1,0,
FC,8,13,1,0,
CF,0,13,0,0,
CF,0,13,0,0,
FC,8,13,1,0,
FC,8,13,1,0,
FF,-1,0,0,0,
FF,-1,0,0,0,
CF,0,13,0,0,
FF,-1,0,0,0,
FC,8,13,1,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
CF,0,13,0,0,
FC,8,13,1,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
FC,8,13,1,0,
CC,-1,0,0,0,
CF,0,13,0,0,
FF,-1,0,0,0,
FF,-1,0,0,0,
FC,8,13,1,0,
CC,-1,0,0,0,
FC,8,13,1,0,
FC,8,13,1,0,
FF,-1,0,0,0,
FC,8,13,1,0,
CF,0,13,0,0,
FC,9,13,1,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
CF,26,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
FF,-1,0,0,0,
FC,7,13,1,0,
FF,-1,0,0,0,
FC,7,13,1,0,
FC,7,13,1,0,
CF,0,13,0,0,
FC,9,13,1,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FC,8,13,1,0,
FC,7,13,1,0,
CC,-1,0,0,0,
FC,7,13,1,0,
CC,-1,0,0,0,
FC,7,13,1,0,
CF,0,13,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FC,8,13,1,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
FC,9,13,1,0,
FC,9,13,1,0,
CF,0,13,0,0,
FF,-1,0,0,0,
FC,9,13,1,0,
FC,8,13,1,0,
FF,-1,0,0,0,
FF,-1,0,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FC,8,13,1,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
FF,-1,0,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
FC,8,13,1,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FC,8,13,1,0,
CF,0,13,0,0,
FC,8,13,1,0,
FF,-1,0,0,0,
FF,-1,0,0,0,
FF,-1,0,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
FF,-1,0,0,0,
CF,0,13,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
FF,-1,0,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
FF,-1,0,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
FF,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
FC,8,13,1,0,
CF,0,13,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
FC,8,13,1,0,
CC,-1,0,0,0,
FC,8,13,1,0,
FC,8,13,1,0,
CF,0,13,0,0,
FC,8,13,1,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
FC,8,13,1,0,
FC,8,13,1,0,
FC,8,13,1,0,
FC,8,13,1,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FC,8,13,1,0,
CF,0,13,0,0,
CC,-1,0,0,0,
FC,8,13,1,0,
CC,-1,0,0,0,
FC,8,13,1,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
FC,8,13,1,0,
CF,0,13,0,0,
FC,8,13,1,0,
CF,0,13,0,0,
CC,-1,0,0,0,
FC,8,13,1,0,
FC,8,13,1,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FC,8,13,1,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
FC,8,13,1,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
FC,8,13,1,0,
FC,8,13,1,0,
FF,-1,0,0,0,
FC,9,13,1,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
FC,8,13,1,0,
FF,-1,0,0,0,
FF,-1,0,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
FC,8,13,1,0,
CC,-1,0,0,0,
CF,0,13,0,0,
FC,8,13,1,0,
CF,0,13,0,0,
CF,0,13,0,0,
FC,8,13,1,0,
CC,-1,0,0,0,
FC,9,13,1,0,
FF,-1,0,0,0,
FC,8,13,1,0,
FC,9,13,1,0,
CC,-1,0,0,0,
FF,-1,0,0,0,
FC,8,13,1,0,
CF,0,13,0,0,
FC,8,13,1,0,
FC,8,13,1,0,
FF,-1,0,0,0,
CF,26,13,0,0,
CF,0,13,0,0,
FF,-1,0,0,0,
FC,9,12,1,0,
FC,9,12,1,0,
CC,-1,0,0,0,
FC,8,12,1,0,
CF,0,13,0,0,
FC,8,12,1,0,
FF,-1,0,0,0,
FC,7,12,1,0,
CC,-1,0,0,0,
CF,0,13,0,0,
CF,0,13,0,0,
FC,8,11,1,0,
CF,0,13,0,0,
CF,0,13,0,0,
FC,8,11,1,0,
CC,-1,0,0,0,
CF,0,13,0,0,
FC,8,11,1,0,
FC,7,11,1,0,
CF,0,13,0,0,
CC,-1,0,0,0,
CF,0,13,0,0,
FC,8,10,1,0,
CC,-1,0,0,0,
FC,9,10,1,0,
CC,-1,0,0,0,
CF,0,13,0,0,
