0.06576527915308114,0.031317078347878995,0.08777784852161676,0.032749027242572386,0.010474264868293753,0.0456166996266886,
0.04842327149823554,0.027568168699094665,0.08483784248211763,0.030083539519122304,0.009157708715225617,0.040014106182759156,
0.04335694432401775,0.026894399896974397,0.07898734457119523,0.028049944270505257,0.009549117709845335,0.037367550154507594,
0.048928455215098324,0.02599484165149348,0.07497560401084928,0.026810513450411733,0.010536003979828817,0.03744908366153633,
0.046001136810402334,0.02404898654298765,0.07424294103771864,0.02649641517392151,0.008082057776972415,0.03577430746840051,
0.0421978252588784,0.022521494590853442,0.07384892716711156,0.02637765337261183,0.007966276743915165,0.03458243542667408,
0.04192031632875197,0.02205159651663655,0.07031505998747478,0.02476657257413944,0.007396484754657192,0.03329000603233199,
0.04171417675787226,0.020916426108221465,0.06996408046488949,0.024326042215354064,0.008281376424330607,0.03304042039413358,
0.043161277931869746,0.021222180126539873,0.07438049861720875,0.024382541891197953,0.010108682017709853,0.03465103611690523,
0.04298211998920815,0.020514063279310657,0.06603456359675751,0.02302576691587165,0.0063358392550063565,0.031778470607230866,
0.04172562548136833,0.020178659572018243,0.06600912370405454,0.02204759157939341,0.006988699492451011,0.03138993996585711,
0.04547222519043949,0.02045089894250702,0.06811506079162458,0.02094494442862566,0.007157930041044529,0.03242821187884825,
0.042438946438482686,0.02094265068374764,0.07048741614953072,0.02037032281553577,0.007228415947433353,0.03229355040694604,
0.0460481228967833,0.020969619010909008,0.06792919671800271,0.01975253845768931,0.007132081027177758,0.03236631162211242,
0.04159788083045164,0.020046174738180423,0.06511703448384129,0.01908429297327683,0.0065933090071825734,0.03048773840658655,
0.04193459904587985,0.019115634013935845,0.06002549842248763,0.01793326246784057,0.0068524615020669494,0.029172291090442167,
0.042472294974155646,0.018369642155150277,0.059659102177131426,0.01724490198134262,0.00542598636726102,0.0286343855310082,
0.04283781319020492,0.018097733812539075,0.05857341492892397,0.01687505670130462,0.006339776962755851,0.02854475911914569,
0.04372357491273491,0.017952270397277266,0.05745883950278217,0.016125056532023323,0.005516820151137212,0.028155312299190972,
0.04900023572150074,0.018519077093536222,0.05685935478941793,0.015520008091669426,0.01132028297761106,0.030243791734747078,
0.041993076703772926,0.01783821398824183,0.0589287958156118,0.015468741728834159,0.005990572645795569,0.028043880176451257,
0.04287493773301253,0.017979178724398436,0.05660748612109556,0.01610461462803926,0.007372765346518107,0.02818779651061278,
0.042436238173513906,0.016937139114483264,0.04830431448342238,0.01586580086679107,0.00739299484477691,0.026187297496597508,
0.041763463259848164,0.016425331742536204,0.052915093528364765,0.015408133850593841,0.005512711036205396,0.026404946683509675,
0.042558897082151936,0.01638858699170256,0.05185409121531267,0.01579515339299819,0.006669312095199824,0.026653208155473035,
0.04830586817573467,0.01668256473679485,0.05953717082442032,0.015817764837161827,0.005111409312216005,0.029090955577265532,
