0.015285171778852186,0.09903266376404873,0.18027548840986168,0.16578985298540816,0.0995344345756851,0.10847166840348489,0.2640061985926427,
0.009678017929483786,0.05655333533033951,0.1350543005344273,0.10469453738506024,0.044093643548803525,0.06268370004647573,0.17760155892392088,
0.005759118961799064,0.03576701455917908,0.0828066115975905,0.06583604160160356,0.043405862913496164,0.03201141079119842,0.08572019624487602,
0.0034636749870627036,0.023430276959651553,0.05108980041669497,0.03904701832797457,0.030028622908673582,0.019076948933664663,0.045147831677102866,
0.0021233496793261453,0.015515554541215346,0.03268621307026871,0.02458221008150353,0.01312545686265047,0.016280167821377207,0.02521137838255344,
0.0013769415816916911,0.010464238018051339,0.021408683667645804,0.015563924400795875,0.008687777200537497,0.010353599646256501,0.01613827196821447,
0.0015520412542399222,0.007113818271347493,0.014063608451890128,0.01011669056813513,0.04558266321894532,0.0058416112555810485,0.0104040834884962,
0.0018410096075695496,0.004984330240567722,0.009677981946690015,0.006880757209134532,0.0760739508754877,0.003217597202778721,0.009625958979514288,
0.0013580222209771352,0.0035721014999149305,0.006871032387165673,0.005016544929198593,0.058802297283032455,0.001707521073267153,0.0055118360860493,
0.0030655439831879885,0.0026177273801872886,0.004843725018315236,0.0032679451065757083,0.16825857819242504,0.0010474993739500384,0.0038971639198260265,
0.0017901089135239114,0.0019605517273459457,0.003488697561046564,0.002295279621608491,0.0962952552712931,0.0014134857299890453,0.00195326490015155,
0.002878791293046182,0.0016600528285673844,0.0025731721712945986,0.0016750189446181043,0.16396876281128567,0.0015208069815791253,0.0013296638454260428,
0.0022538783973774005,0.0013051552716235515,0.0019270602064366097,0.0013177927826784402,0.12776275496363415,0.0017990984180084092,0.0011208422002628496,
0.0017175837384810811,0.0012667791170471602,0.0013986474267306222,9.064669845198392E-4,0.09445749768388575,0.003921877658059132,0.0011037554386223523,
4.6646739707607913E-4,7.651046419301164E-4,0.0010402956683556014,6.341387365892967E-4,0.01945867911300187,0.0047826207773108715,0.0013072048873769872,
6.702878666436796E-4,4.913718826100635E-4,7.932284493482558E-4,6.35232112141795E-4,0.03202509464316688,0.004563024901016512,0.0017093200103372769,
9.624777819110898E-4,3.0460781218987864E-4,5.948990796412378E-4,3.771083597642131E-4,0.04988270260249312,0.004579521719081044,0.002009827341495886,
0.001146433137613762,3.3495363763604984E-4,4.546591512214678E-4,4.1125352835498096E-4,0.060608242259596413,0.00505282547620477,0.00192405420381204,
6.878236370688127E-4,3.806095180972477E-4,3.504457220716102E-4,3.5030505351824314E-4,0.03148931082909755,0.0066308707057642705,0.002067876395579835,
0.0012649275991598256,6.162778877286002E-4,2.734910959926294E-4,1.6037709570871058E-4,0.06501164551121508,0.0072321501534486615,0.0026017142054958523,
4.972890549531195E-4,4.336124594132402E-4,2.1219794961601932E-4,1.2877839215109715E-4,0.0184592007572872,0.008101779430414308,0.0025017743083053036,
4.117762727012589E-4,4.3642389312729935E-4,1.6650500196992442E-4,1.1495999607854919E-4,0.015325021764035746,0.005805415533384139,0.0028582501734798807,
3.349371136185661E-4,2.068222430829938E-4,1.304475752954621E-4,1.1620769762671714E-4,0.011776754134051999,0.004805603305747352,0.003060391861309441,
1.1028716519116195E-4,1.3454617713651686E-4,1.0227520451596426E-4,1.4666313300020991E-4,0.0010852018513065412,0.0031018326617261085,0.002046710883784376,
7.207092911396296E-5,6.482988780371265E-5,8.18052633351527E-5,5.10426746306861E-5,0.0011868866333960247,0.0014313330846782422,0.0015083582029939595,
0.001399774828331435,2.209880422314869E-4,6.511874101533593E-5,5.005990971256881E-5,0.08071193747258301,0.0013365808424862329,0.0016018046918574614,
8.910410883017596E-4,2.450288156312262E-4,5.299013415483275E-5,7.647979544431214E-5,0.047606061363516,0.0037378027614850067,0.001744102427874204,
0.0019316639433226317,9.933110841033788E-5,4.324515611566883E-5,8.860578549790034E-5,0.11118041604454784,0.0025652607399666055,0.0019229777648195401,
0.006053951526870181,1.5817166741076449E-4,3.453636125650563E-5,8.073616782058293E-5,0.35780025806085436,0.001575292580943378,0.0035880967739252852,
0.013376865251389486,5.84895279349912E-5,2.8084000008780785E-5,6.900469201027705E-5,0.7971854836935289,0.0010283406744737913,0.004242512495412294,
0.008888207604350608,3.722361797451228E-5,2.4469139060061913E-5,4.764585120321338E-5,0.5241671203788162,0.005669481953440472,0.0033465153205420707,
0.00379492261914152,2.4579961169412958E-5,1.8636965344179338E-5,2.2819194353591068E-5,0.2213506637211443,0.0035715009394098403,0.002707156367069884,
0.0033309173963556593,1.5531187590887656E-5,1.569549548135292E-5,2.519720158219127E-5,0.1920576540989727,0.0023507654999868027,0.005390200297725606,
0.0020131139223323567,1.3318302324300086E-5,1.2966786380471544E-5,1.4473697009466029E-5,0.11342514514815803,0.005174236760873302,0.0021466946451958457,
8.644755275627744E-4,1.2433792495326491E-5,1.105419035436086E-5,1.0846287663988493E-5,0.044215650159051365,0.0037721406284402527,0.0038464065957611753,
8.799391718619947E-4,1.4359487626652953E-5,9.237655687889148E-6,2.0354669689402466E-5,0.03951959107406054,0.009489784142390744,0.003743023282264452,
4.075600193592008E-4,6.826629835162973E-6,8.111672256012807E-6,2.2560904376406646E-5,0.016477887287658116,0.005618126763385309,0.0023200879040410393,
8.836993159989332E-4,5.892079069579455E-6,6.844961863240585E-6,8.484071592958658E-6,0.0474938982572424,0.002960814124008972,0.002546025466158843,
