0.07547090802355835,0.0339205446430958,0.055229492711925836,0.08413612231560423,0.0478706888734151,0.02940432904238578,0.014703248467600462,0.048676476296797944,
0.05843979280044901,0.030807548619738962,0.044647764409403434,0.0822373095714187,0.04444195485015264,0.0242588310181345,0.012760146077792673,0.042513335335298566,
0.04974907771164424,0.029618235275245923,0.046128477614680606,0.07696833595174048,0.035141127563861466,0.022691809823085933,0.010887338653062212,0.03874062894190298,
0.049171795794234634,0.028442251842188366,0.04338215002605493,0.072233742100531,0.03416857703876194,0.02168267396236745,0.010063945078377103,0.03702073369178792,
0.048506026964653094,0.027801712073422642,0.04366380908344797,0.0723345795080478,0.033696965263174734,0.02052305899103385,0.009385162362663091,0.0365587591780633,
0.04723758761148587,0.026771063570524483,0.041963288757841485,0.07226171834141537,0.036452652663849894,0.02005032689556675,0.008975053043811956,0.03624452726921369,
0.046707115481506474,0.02595305829765174,0.041717288050657456,0.06916875917156436,0.032449370033435954,0.019095634610967745,0.008535937262122342,0.034803880415415156,
0.045886985743552114,0.025209264327745423,0.04067230800837019,0.07135919004111142,0.03281427442478226,0.01868988389003152,0.008736037788298474,0.03476684917484163,
0.04558029203259236,0.025091180148745174,0.044065308190448224,0.07695620479455993,0.03419869787041098,0.01813135572193433,0.008385730916962679,0.03605839566795053,
0.04524740550949623,0.02459121474803036,0.03948309112464792,0.06759736795216796,0.030196834118185294,0.01790542633427363,0.008019270331833885,0.033291515731233616,
0.044901176732207115,0.024021338521449158,0.0397220390026921,0.0651374707924756,0.030250018448527847,0.017727785078248518,0.00778002223847985,0.03279140725915432,
0.04516293006248064,0.02437191706116722,0.040689775403310015,0.06787949088765556,0.03057706152196333,0.017098764389758152,0.006834466841753304,0.03323062945258403,
0.04479852428555502,0.024357657522090577,0.04382680772819438,0.0705160684700171,0.030890106901819456,0.016574284736490096,0.006720952484525119,0.033954914589813104,
0.04518401246786089,0.024317339273171545,0.041949364602943635,0.06785240754380663,0.030013453061816596,0.015926606863977823,0.006650071448925992,0.0331276078946433,
0.044334494634916774,0.023034909927543503,0.03999021215067617,0.059946620412691005,0.02770031982536902,0.015946865467858454,0.006643079063488503,0.031085214497506203,
0.04379652230543176,0.022517105934124815,0.03751539492035325,0.05523961724690207,0.027564143598731553,0.015235485271107763,0.0066612997609489565,0.029789938433942884,
0.043286914585514646,0.021245847023302754,0.036884833725874755,0.05627043652745985,0.02803808323492907,0.014668674298240727,0.006368924317787231,0.029537673387587005,
0.04343590722248426,0.021468074392950835,0.03633722282780277,0.055595637031253455,0.02896666544254189,0.014369843678725052,0.006372373239332943,0.0295065319764416,
0.04367605966530535,0.02165110287899865,0.03606053941879902,0.053038315787874143,0.025616668184035487,0.013859217418670442,0.006252725675381513,0.02859351843272351,
0.04429915180839664,0.022312927363414402,0.03582691984447498,0.05520075693442563,0.026384966108545106,0.012958017164432673,0.005846753786143926,0.028975641858547622,
0.04388132941987597,0.02159986953511467,0.037783823221140656,0.05363071039168991,0.026228067945935064,0.012762228150522942,0.005716192330305696,0.0288003172849407,
0.04396692756356407,0.021557592640986036,0.03947239339002576,0.052755390654775594,0.026756625876327062,0.013381119904538635,0.005830314484590647,0.029102909216401115,
0.043549820199157416,0.020645869799036518,0.034152487166895285,0.04475807014985147,0.025884261596441444,0.012738222922803976,0.005950392045151509,0.026811303411333948,
0.043040939185080576,0.020173626467927273,0.03417273432157793,0.048426214279920346,0.024706811526673162,0.011766757672617879,0.00544641461495327,0.026819071152678634,
0.04292830119550021,0.01952848741386558,0.03480024437861493,0.048057257566461155,0.022713749335270806,0.012262365883384451,0.005610579167823789,0.026557283562988702,
0.04370501385496891,0.020385467515230026,0.03757452198884657,0.0666220871930865,0.029506403388017282,0.011415701131202717,0.0053507903628518825,0.030651426490600552,
0.043397066151114494,0.020387726066431782,0.03321787136745652,0.054221080550734595,0.023849293940246347,0.011146787242637218,0.005653190295204829,0.02741043080197511,
0.04296369727229691,0.01906575199111042,0.032251293275135956,0.06219574210540192,0.02855628298964502,0.012398096083877973,0.006378144198044867,0.02911557255935901,
0.04300600187502697,0.019512203093160405,0.032233926132636766,0.054578316078000615,0.026144504515376293,0.013934427911645014,0.0073802221691583484,0.028112800253572056,
0.0428933246384124,0.018766945013774045,0.031410515786368304,0.09971376287177405,0.04368073851654007,0.013096551259590397,0.007003126781466839,0.03665213783827515,
0.04250041011068449,0.018197232927130123,0.0314140184639112,0.07727549779663281,0.023298467691336155,0.010309923519495496,0.006166680105415307,0.02988031865922937,
